territory,date,cases,deaths,weekTestRate,weekPosRate,cases2w,alarm
Sweden,2020-08-31,2.0701,0.0187,1281.0964,0.0104,30.2843,1
Sweden,2020-09-01,2.0917,0.0187,1281.0964,0.0104,31.5127,1
Sweden,2020-09-02,2.1791,0.0193,1281.0964,0.0104,32.7005,1
Sweden,2020-09-03,2.2495,0.0187,1281.0964,0.0104,33.7462,1
Sweden,2020-09-04,2.2898,0.0177,1281.0964,0.0104,35.5228,1
Sweden,2020-09-05,2.2663,0.0177,1448.4569,0.0109,36.6193,1
Sweden,2020-09-06,2.2008,0.0183,1448.4569,0.0109,37.2893,1
Sweden,2020-09-07,2.1903,0.0174,1448.4569,0.0109,38.1117,1
Sweden,2020-09-08,2.2813,0.0174,1448.4569,0.0109,40.1624,1
Sweden,2020-09-09,2.4438,0.0164,1448.4569,0.0109,42.5888,1
Sweden,2020-09-10,2.5636,0.0164,1448.4569,0.0109,45.4822,1
Sweden,2020-09-11,2.6969,0.0174,1448.4569,0.0109,48.9137,1
Sweden,2020-09-12,2.7234,0.0174,1415.9492,0.0147,50.1218,1
Sweden,2020-09-13,2.7120,0.0174,1415.9492,0.0147,50.7411,1
Sweden,2020-09-14,2.7771,0.0174,1415.9492,0.0147,52.3452,1
Sweden,2020-09-15,2.9350,0.0177,1415.9492,0.0147,55.6041,1
Sweden,2020-09-16,3.1446,0.0180,1415.9492,0.0147,59.2386,1
Sweden,2020-09-17,3.2988,0.0177,1415.9492,0.0147,61.7157,1
Sweden,2020-09-18,3.4760,0.0177,1415.9492,0.0147,64.5076,1
Sweden,2020-09-19,3.5572,0.0180,1299.0051,0.0225,66.3553,1
Sweden,2020-09-20,3.5143,0.0183,1299.0051,0.0225,66.5787,1
Sweden,2020-09-21,3.5510,0.0190,1299.0051,0.0225,67.6751,1
Sweden,2020-09-22,3.7524,0.0203,1299.0051,0.0225,71.2081,1
Sweden,2020-09-23,4.0026,0.0203,1299.0051,0.0225,74.0305,1
Sweden,2020-09-24,4.2152,0.0203,1299.0051,0.0225,77.0152,1
Sweden,2020-09-25,4.3943,0.0216,1299.0051,0.0225,78.5787,1
Sweden,2020-09-26,4.4582,0.0223,1298.6396,0.0285,80.4467,1
Sweden,2020-09-27,4.4274,0.0223,1298.6396,0.0285,80.3858,1
Sweden,2020-09-28,4.5407,0.0219,1298.6396,0.0285,83.0152,1
Sweden,2020-09-29,4.7732,0.0219,1298.6396,0.0285,86.0914,1
Sweden,2020-09-30,5.0555,0.0219,1298.6396,0.0285,88.9340,1
Sweden,2020-10-01,5.2792,0.0223,1298.6396,0.0285,91.6751,1
Sweden,2020-10-02,5.5700,0.0226,1298.6396,0.0285,96.4264,1
Sweden,2020-10-03,5.6902,0.0226,1389.6751,0.0312,98.8223,1
Sweden,2020-10-04,5.6679,0.0226,1389.6751,0.0312,100.5076,1
Sweden,2020-10-05,5.7770,0.0233,1389.6751,0.0312,104.5279,1
Sweden,2020-10-06,6.1087,0.0239,1389.6751,0.0312,109.6650,1
Sweden,2020-10-07,6.5803,0.0233,1389.6751,0.0312,117.1980,1
Sweden,2020-10-08,7.0391,0.0242,1389.6751,0.0312,125.6548,1
Sweden,2020-10-09,7.5081,0.0246,1389.6751,0.0312,136.6904,1
Sweden,2020-10-10,7.9800,0.0255,1505.2487,0.0368,151.7665,2
Sweden,2020-10-11,8.1542,0.0265,1505.2487,0.0368,161.0152,2
Sweden,2020-10-12,8.2132,0.0261,1505.2487,0.0368,161.0152,2
Sweden,2020-10-13,8.3826,0.0263,1505.2487,0.0368,161.0152,2
Sweden,2020-10-14,8.6215,0.0268,1505.2487,0.0368,161.0152,2
Sweden,2020-10-15,8.7986,0.0274,1505.2487,0.0368,161.0152,2
Sweden,2020-10-16,8.8977,0.0277,1505.2487,0.0368,161.0152,2
Sweden,2020-10-17,8.9742,0.0272,1672.5076,0.0545,161.0152,2
Sweden,2020-10-18,9.0804,0.0279,1672.5076,0.0545,161.0152,2
Sweden,2020-10-19,9.1609,0.0278,1672.5076,0.0545,161.0152,2
Sweden,2020-10-20,9.3646,0.0277,1672.5076,0.0545,161.0152,2
Sweden,2020-10-21,9.7356,0.0276,1672.5076,0.0545,161.0152,2
Sweden,2020-10-22,10.0325,0.0279,1672.5076,0.0545,161.0152,2
Sweden,2020-10-23,10.1405,0.0273,1672.5076,0.0545,161.0152,2
Sweden,2020-10-24,10.2352,0.0271,0.0000,,161.0152,-1
Sweden,2020-10-26,10.3392,0.0281,0.0000,,161.0152,-1
Sweden,2020-10-27,10.4886,0.0266,0.0000,,161.0152,-1
Spain,2020-02-06,0.0001,0.0000,0.0000,,0.0022,-1
Spain,2020-02-07,0.0001,0.0000,0.0000,,0.0022,-1
Spain,2020-02-08,0.0001,0.0000,0.0000,,0.0022,-1
Spain,2020-02-09,0.0001,0.0000,0.0000,,0.0000,-1
Spain,2020-02-10,0.0002,0.0000,0.0000,,0.0022,-1
Spain,2020-02-11,0.0006,0.0000,0.0000,,0.0152,-1
Spain,2020-02-12,0.0012,0.0000,0.0000,,0.0326,-1
Spain,2020-02-13,0.0025,0.0000,0.0000,,0.0716,-1
Spain,2020-02-14,0.0038,0.0000,0.0000,,0.1129,-1
Spain,2020-02-15,0.0057,0.0000,0.0000,,0.1737,-1
Spain,2020-02-16,0.0095,0.0000,0.0000,,0.2909,-1
Spain,2020-02-17,0.0134,0.0000,0.0000,,0.4125,-1
Spain,2020-02-18,0.0186,0.0000,0.0000,,0.5753,-1
Spain,2020-02-19,0.0243,0.0001,0.0000,,0.7512,-1
Spain,2020-02-20,0.0371,0.0002,0.0000,,1.1485,-1
Spain,2020-02-21,0.0534,0.0004,0.0000,,1.6544,-1
Spain,2020-02-22,0.0765,0.0004,0.0000,,2.3708,-1
Spain,2020-02-23,0.1069,0.0004,0.0000,,3.3109,-1
Spain,2020-02-24,0.1609,0.0020,0.0000,,4.9848,-1
Spain,2020-02-25,0.2292,0.0025,0.0000,,7.0886,-1
Spain,2020-02-26,0.3099,0.0033,0.0000,,9.5745,-1
Spain,2020-02-27,0.4171,0.0059,0.0000,,12.8593,-1
Spain,2020-02-28,0.5350,0.0085,0.0000,,16.4720,-1
Spain,2020-02-29,0.6852,0.0095,0.0000,,21.0660,-1
Spain,2020-03-01,0.8046,0.0202,0.0000,,24.6526,-1
Spain,2020-03-02,0.9799,0.0216,0.0000,,29.9653,-1
Spain,2020-03-03,1.2386,0.0344,0.0000,,37.8224,-1
Spain,2020-03-04,1.5221,0.0419,0.0000,,46.4329,-1
Spain,2020-03-05,1.8421,0.0537,0.0000,,55.9553,-1
Spain,2020-03-06,2.2235,0.0702,0.0000,,67.2731,-1
Spain,2020-03-07,2.5643,0.0929,0.0000,,77.1211,-1
Spain,2020-03-08,2.8896,0.1205,0.0000,,86.2679,-1
Spain,2020-03-09,3.4283,0.1528,0.0000,,101.2896,-1
Spain,2020-03-10,4.0273,0.1888,0.0000,,117.7421,-1
Spain,2020-03-11,4.6544,0.2405,0.0000,,134.6787,-1
Spain,2020-03-12,5.2973,0.2864,0.0000,,151.2875,-1
Spain,2020-03-13,5.8742,0.3402,0.0000,,165.5319,-1
Spain,2020-03-14,6.3236,0.3985,0.0000,,174.8241,-1
Spain,2020-03-15,6.3223,0.3985,0.0000,,171.1203,-1
Spain,2020-03-16,6.7281,0.4572,0.0000,,178.3066,-1
Spain,2020-03-17,7.2966,0.5141,0.0000,,187.9700,-1
Spain,2020-03-18,7.8120,0.5735,0.0000,,195.2779,-1
Spain,2020-03-19,8.3391,0.6340,0.0000,,201.8215,-1
Spain,2020-03-20,8.8432,0.7006,0.0000,,205.7859,-1
Spain,2020-03-21,9.3041,0.7658,0.0000,,209.6874,-1
Spain,2020-03-22,9.6788,0.8223,0.0000,,211.6131,-1
Spain,2020-03-23,9.9193,0.8693,0.0000,,202.8767,-1
Spain,2020-03-24,10.2610,0.9140,0.0000,,195.6166,-1
Spain,2020-03-25,10.6217,0.9660,0.0000,,188.2979,-1
Spain,2020-03-26,10.9700,1.0174,0.0000,,180.8380,-1
Spain,2020-03-27,11.2194,1.0647,0.0000,,172.7898,-1
Spain,2020-03-28,11.4574,1.1063,0.0000,,168.7212,-1
Spain,2020-03-29,11.6232,1.1394,0.0000,,177.1863,-1
Spain,2020-03-29,11.7175,1.1802,0.0000,,171.1442,-1
Spain,2020-03-30,11.7856,1.2153,0.0000,,160.2258,-1
Spain,2020-03-31,11.9760,1.2598,0.0000,,153.7364,-1
Spain,2020-04-01,12.0682,1.3015,0.0000,,145.5667,-1
Spain,2020-04-02,12.0769,1.3298,0.0000,,138.0677,-1
Spain,2020-04-03,12.0621,1.3618,0.0000,,131.9301,-1
Spain,2020-04-04,11.6922,1.3787,0.0000,,118.3695,-1
Spain,2020-04-05,11.4661,1.3902,0.0000,,115.2236,-1
Spain,2020-04-06,11.3320,1.3976,0.0000,,110.3213,-1
Spain,2020-04-07,11.1685,1.4005,0.0000,,103.2197,-1
Spain,2020-04-08,10.8341,1.3989,0.0000,,97.0777,-1
Spain,2020-04-09,10.3832,1.3887,0.0000,,91.8172,-1
Spain,2020-04-10,9.9316,1.3634,0.0000,,87.3795,-1
Spain,2020-04-11,9.4035,1.3377,0.0000,,82.4772,-1
Spain,2020-04-12,8.9424,1.2839,0.0000,,79.5028,-1
Spain,2020-04-13,8.5993,1.2699,0.0000,,76.0486,-1
Spain,2020-04-14,8.6586,1.3016,0.0000,,68.2827,-1
Spain,2020-04-15,8.3384,1.2617,0.0000,,62.6835,-1
Spain,2020-04-16,7.8651,1.2245,0.0000,,57.4056,-1
Spain,2020-04-17,7.4324,1.1844,0.0000,,51.7564,-1
Spain,2020-04-18,6.9668,1.1353,0.0000,,55.3343,-1
Spain,2020-04-19,6.4901,1.0803,0.0000,,51.5306,-1
Spain,2020-04-20,6.0963,1.0280,0.0000,,47.3795,-1
Spain,2020-04-21,5.7704,0.9884,0.0000,,44.2705,-1
Spain,2020-04-22,5.5781,0.9561,0.0000,,39.9392,-1
Spain,2020-04-23,5.2954,0.9242,0.0000,,37.8962,-1
Spain,2020-04-24,4.9564,0.8880,0.0000,,34.0686,-1
Spain,2020-04-25,4.7933,0.8450,685.2106,0.0280,37.9223,1
Spain,2020-04-26,4.5031,0.8058,685.2106,0.0280,35.1715,1
Spain,2020-04-27,4.2182,0.7758,685.2106,0.0280,32.9071,1
Spain,2020-04-28,3.9759,0.7529,685.2106,0.0280,32.0213,1
Spain,2020-04-29,3.8231,0.7248,685.2106,0.0280,31.1702,1
Spain,2020-04-30,3.6499,0.6982,685.2106,0.0280,29.5549,1
Spain,2020-05-01,3.3762,0.6504,685.2106,0.0280,27.9939,1
Spain,2020-05-02,3.1543,0.6133,595.0521,0.0315,27.3795,1
Spain,2020-05-03,2.9048,0.5765,595.0521,0.0315,26.9236,1
Spain,2020-05-04,2.6664,0.5417,595.0521,0.0315,25.6036,1
Spain,2020-05-05,2.7526,0.5207,595.0521,0.0315,24.8176,0
Spain,2020-05-06,2.6310,0.4964,595.0521,0.0315,23.8645,0
Spain,2020-05-07,2.5495,0.5145,595.0521,0.0315,25.1976,1
Spain,2020-05-08,2.4202,0.4875,595.0521,0.0315,24.5962,0
Spain,2020-05-09,2.2497,0.4619,638.7321,0.0135,18.2262,0
Spain,2020-05-10,2.0756,0.3019,638.7321,0.0135,16.5653,0
Spain,2020-05-11,1.9603,0.2952,638.7321,0.0135,17.3838,0
Spain,2020-05-12,1.8811,0.2751,638.7321,0.0135,17.5380,0
Spain,2020-05-13,1.8444,0.2752,638.7321,0.0135,18.1633,0
Spain,2020-05-14,1.7837,0.2310,638.7321,0.0135,18.1958,0
Spain,2020-05-15,1.7709,0.1996,638.7321,0.0135,18.5193,0
Spain,2020-05-16,1.6981,0.1810,655.8532,0.0146,17.5402,0
Spain,2020-05-17,1.6156,0.1613,655.8532,0.0146,17.4381,0
Spain,2020-05-18,1.5497,0.1420,655.8532,0.0146,17.1407,0
Spain,2020-05-19,1.5118,0.1305,655.8532,0.0146,16.8715,0
Spain,2020-05-20,1.5026,0.1194,655.8532,0.0146,16.5502,0
Spain,2020-05-21,1.4521,0.1065,655.8532,0.0146,13.3608,0
Spain,2020-05-22,1.4137,0.0895,655.8532,0.0146,13.0699,0
Spain,2020-05-23,1.3660,0.0747,683.3196,0.0128,12.5445,0
Spain,2020-05-24,1.2956,0.0620,683.3196,0.0128,13.7147,0
Spain,2020-05-25,1.2610,0.0461,683.3196,0.0128,12.3904,0
Spain,2020-05-26,1.0437,0.0361,683.3196,0.0128,11.9648,0
Spain,2020-05-27,1.0461,0.0275,683.3196,0.0128,10.4234,0
Spain,2020-05-28,1.0475,0.0151,683.3196,0.0128,10.0847,0
Spain,2020-05-29,1.0445,0.0022,683.3196,0.0128,9.5028,0
Spain,2020-05-30,1.0077,-0.0130,622.3317,0.0074,9.7677,0
Spain,2020-05-31,0.9753,-0.0226,622.3317,0.0074,9.7069,0
Spain,2020-06-01,0.9546,-0.0299,622.3317,0.0074,9.5441,0
Spain,2020-06-02,0.9338,-0.0360,622.3317,0.0074,9.4594,0
Spain,2020-06-03,0.9568,-0.0401,622.3317,0.0074,10.0043,0
Spain,2020-06-04,0.9481,0.0376,622.3317,0.0074,9.9805,0
Spain,2020-06-05,0.9373,0.0304,622.3317,0.0074,10.0478,0
Spain,2020-06-06,0.9269,0.0268,518.5801,0.0100,10.2518,0
Spain,2020-06-07,0.8180,-0.0213,518.5801,0.0100,10.3930,0
Spain,2020-06-08,0.8027,-0.0247,518.5801,0.0100,10.3908,0
Spain,2020-06-09,0.7924,-0.0298,518.5801,0.0100,10.4342,0
Spain,2020-06-10,0.8464,0.1048,518.5801,0.0100,10.3756,0
Spain,2020-06-11,0.8156,0.0855,518.5801,0.0100,10.1954,0
Spain,2020-06-12,0.8194,0.0857,518.5801,0.0100,10.5601,0
Spain,2020-06-13,0.7609,0.0857,496.4177,0.0103,10.5124,0
Spain,2020-06-14,0.7288,0.0858,496.4177,0.0103,10.5536,0
Spain,2020-06-15,0.7034,0.0861,496.4177,0.0103,10.7317,0
Spain,2020-06-16,0.7165,0.0866,496.4177,0.0103,10.8033,0
Spain,2020-06-17,0.7329,0.0869,496.4177,0.0103,10.4972,0
Spain,2020-06-18,0.7433,0.0881,496.4177,0.0103,10.7903,0
Spain,2020-06-19,0.7157,0.0880,496.4177,0.0103,10.0022,0
Spain,2020-06-20,0.6923,0.0877,390.2345,0.0139,9.2770,0
Spain,2020-06-21,0.7571,0.0878,390.2345,0.0139,11.4742,0
Spain,2020-06-22,0.7578,0.0880,390.2345,0.0139,11.6761,0
Spain,2020-06-23,0.7678,0.0882,390.2345,0.0139,11.7825,0
Spain,2020-06-24,0.7941,0.0886,390.2345,0.0139,12.0929,0
Spain,2020-06-25,0.8364,0.0887,390.2345,0.0139,13.0330,0
Spain,2020-06-26,0.8144,0.0887,390.2345,0.0139,11.8085,0
Spain,2020-06-27,0.7845,0.0887,378.4802,0.0102,11.1550,0
Spain,2020-06-28,0.8925,0.0889,378.4802,0.0102,15.1607,0
Spain,2020-06-29,0.9114,0.0892,378.4802,0.0102,15.9531,0
Spain,2020-06-30,0.9501,0.0894,378.4802,0.0102,17.0104,0
Spain,2020-07-01,1.0327,0.0896,378.4802,0.0102,19.0013,0
Spain,2020-07-02,1.1154,0.0899,378.4802,0.0102,21.0812,0
Spain,2020-07-03,1.0906,0.0899,378.4802,0.0102,21.0812,0
Spain,2020-07-04,1.0496,0.0899,445.5992,0.0164,21.0812,0
Spain,2020-07-05,1.3489,0.0075,445.5992,0.0164,28.3261,1
Spain,2020-07-06,1.4186,0.0071,445.5992,0.0164,30.5341,1
Spain,2020-07-07,1.4903,0.0072,445.5992,0.0164,32.6487,1
Spain,2020-07-08,1.6572,0.0074,445.5992,0.0164,37.1472,1
Spain,2020-07-09,1.7977,0.0075,445.5992,0.0164,40.1932,1
Spain,2020-07-10,1.7743,0.0074,445.5992,0.0164,40.1932,1
Spain,2020-07-11,1.7463,0.0071,486.2419,0.0283,40.1932,1
Spain,2020-07-12,2.1625,0.0067,486.2419,0.0283,49.5636,1
Spain,2020-07-13,2.2510,0.0067,486.2419,0.0283,52.0864,1
Spain,2020-07-14,2.3722,0.0069,486.2419,0.0283,54.5962,1
Spain,2020-07-15,2.5535,0.0068,486.2419,0.0283,57.6965,1
Spain,2020-07-16,2.7489,0.0063,486.2419,0.0283,61.3700,1
Spain,2020-07-17,2.7218,0.0057,486.2419,0.0283,61.3700,1
Spain,2020-07-18,2.6907,0.0054,593.4824,0.0445,61.3700,2
Spain,2020-07-19,3.2573,0.0061,593.4824,0.0445,69.9479,2
Spain,2020-07-20,3.6607,0.0079,593.4824,0.0445,79.5050,2
Spain,2020-07-21,3.8675,0.0080,593.4824,0.0445,82.9700,2
Spain,2020-07-22,4.0666,0.0078,593.4824,0.0445,86.1680,2
Spain,2020-07-23,4.3584,0.0078,593.4824,0.0445,91.0573,2
Spain,2020-07-24,4.3316,0.0075,593.4824,0.0445,91.0573,2
Spain,2020-07-25,4.2936,0.0071,663.2023,0.0527,91.0573,2
Spain,2020-07-26,4.8374,0.0121,663.2023,0.0527,95.9574,2
Spain,2020-07-27,5.0918,0.0125,663.2023,0.0527,99.8741,2
Spain,2020-07-28,5.3140,0.0123,663.2023,0.0527,102.3513,2
Spain,2020-07-29,5.6995,0.0139,663.2023,0.0527,112.6878,2
Spain,2020-07-30,6.0366,0.0146,663.2023,0.0527,117.8702,2
Spain,2020-07-31,5.9753,0.0143,663.2023,0.0527,117.8702,2
Spain,2020-08-01,5.8800,0.0141,719.5875,0.0780,117.8702,2
Spain,2020-08-02,6.9213,0.0158,719.5875,0.0780,134.6678,2
Spain,2020-08-03,7.2795,0.0175,719.5875,0.0780,133.2653,2
Spain,2020-08-04,7.7467,0.0264,719.5875,0.0780,141.3374,2
Spain,2020-08-05,7.9188,0.0274,719.5875,0.0780,147.7442,2
Spain,2020-08-06,8.3944,0.0290,719.5875,0.0780,155.6492,2
Spain,2020-08-07,8.2993,0.0289,719.5875,0.0780,155.6492,2
Spain,2020-08-08,8.1162,0.0286,832.3404,0.0742,155.6492,2
Spain,2020-08-09,9.3157,0.0308,832.3404,0.0742,179.0187,2
Spain,2020-08-10,9.8141,0.0345,832.3404,0.0742,186.5849,2
Spain,2020-08-11,10.3251,0.0377,832.3404,0.0742,195.5384,2
Spain,2020-08-12,10.5560,0.0394,832.3404,0.0742,200.1151,2
Spain,2020-08-13,11.1129,0.0403,832.3404,0.0742,209.4507,2
Spain,2020-08-14,10.9706,0.0399,832.3404,0.0742,209.4507,2
Spain,2020-08-15,10.7753,0.0398,1047.8246,0.0896,209.4507,2
Spain,2020-08-16,12.2096,0.0455,1047.8246,0.0896,225.3061,2
Spain,2020-08-17,12.7779,0.0495,1047.8246,0.0896,231.8215,2
Spain,2020-08-18,13.3789,0.0525,1047.8246,0.0896,235.9683,2
Spain,2020-08-19,13.4088,0.0534,1047.8246,0.0896,240.1368,2
Spain,2020-08-20,13.7391,0.0644,1047.8246,0.0896,245.1911,2
Spain,2020-08-21,13.5323,0.0644,1047.8246,0.0896,245.1911,2
Spain,2020-08-22,13.2460,0.0643,1230.1216,0.0940,245.1911,2
Spain,2020-08-23,14.7905,0.0709,1230.1216,0.0940,260.7751,2
Spain,2020-08-24,15.4182,0.0764,1230.1216,0.0940,264.7851,2
Spain,2020-08-25,16.0392,0.0788,1230.1216,0.0940,268.1937,2
Spain,2020-08-26,16.1895,0.0786,1230.1216,0.0940,270.5949,2
Spain,2020-08-27,16.7883,0.0817,1230.1216,0.0940,275.8142,2
Spain,2020-08-28,16.5662,0.0818,1230.1216,0.0940,275.8142,2
Spain,2020-08-29,16.0374,0.0800,1359.6657,0.0953,275.8142,2
Spain,2020-08-30,17.5729,0.0862,1359.6657,0.0953,284.1337,2
Spain,2020-08-31,18.2339,0.0971,1359.6657,0.0953,287.0039,2
Spain,2020-09-01,19.0178,0.1139,1359.6657,0.0953,292.6748,2
Spain,2020-09-02,18.6691,0.1232,1359.6657,0.0953,297.7377,2
Spain,2020-09-03,19.3187,0.1278,1359.6657,0.0953,306.2332,2
Spain,2020-09-04,18.8515,0.1189,1359.6657,0.0953,306.2332,2
Spain,2020-09-05,18.3585,0.1178,1859.7590,0.0786,306.2332,2
Spain,2020-09-06,19.9889,0.1278,1859.7590,0.0786,316.8020,2
Spain,2020-09-07,20.7452,0.1447,1859.7590,0.0786,320.7859,2
Spain,2020-09-08,21.5359,0.1538,1859.7590,0.0786,326.0465,2
Spain,2020-09-09,20.9245,0.1573,1859.7590,0.0786,325.8055,2
Spain,2020-09-10,21.2856,0.1616,1859.7590,0.0786,325.9987,2
Spain,2020-09-11,20.7746,0.1583,1859.7590,0.0786,325.9987,2
Spain,2020-09-12,20.0982,0.1566,1483.5475,0.1079,325.9987,2
Spain,2020-09-13,21.6394,0.1681,1483.5475,0.1079,335.5102,2
Spain,2020-09-14,22.3331,0.1823,1483.5475,0.1079,336.5284,2
Spain,2020-09-15,23.1046,0.1947,1483.5475,0.1079,336.1442,2
Spain,2020-09-16,22.1134,0.2016,1483.5475,0.1079,332.0799,2
Spain,2020-09-17,22.3383,0.2055,1483.5475,0.1079,325.4277,2
Spain,2020-09-18,21.7373,0.2025,1483.5475,0.1079,325.4277,2
Spain,2020-09-19,21.1098,0.1997,1641.7825,0.1011,325.4277,2
Spain,2020-09-20,22.0206,0.1966,1641.7825,0.1011,308.1719,2
Spain,2020-09-21,22.8609,0.2149,1641.7825,0.1011,310.7751,2
Spain,2020-09-22,23.5956,0.2202,1641.7825,0.1011,309.0426,2
Spain,2020-09-23,22.6055,0.2222,1641.7825,0.1011,312.8854,2
Spain,2020-09-24,22.8733,0.2336,1641.7825,0.1011,314.0056,2
Spain,2020-09-25,22.2524,0.2312,1641.7825,0.1011,314.0056,2
Spain,2020-09-26,21.4985,0.2262,1698.4911,0.0939,314.0056,2
Spain,2020-09-27,22.5962,0.2365,1698.4911,0.0939,305.4755,2
Spain,2020-09-28,23.0947,0.2421,1698.4911,0.0939,299.4225,2
Spain,2020-09-29,23.9330,0.2567,1698.4911,0.0939,301.4937,2
Spain,2020-09-30,22.9465,0.2595,1698.4911,0.0939,309.9587,2
Spain,2020-10-01,23.3491,0.2641,1698.4911,0.0939,318.3413,2
Spain,2020-10-02,22.5652,0.2474,1698.4911,0.0939,318.3413,2
Spain,2020-10-03,21.7745,0.2360,1724.8719,0.0896,318.3413,2
Spain,2020-10-04,23.4203,0.2449,1724.8719,0.0896,349.6244,2
Spain,2020-10-05,24.3919,0.2602,1724.8719,0.0896,353.6952,2
Spain,2020-10-06,25.5806,0.2711,1724.8719,0.0896,367.7681,2
Spain,2020-10-07,24.8493,0.2702,1724.8719,0.0896,386.3591,2
Spain,2020-10-08,25.4832,0.2695,1724.8719,0.0896,401.6934,2
Spain,2020-10-09,24.6926,0.2604,1724.8719,0.0896,401.6934,2
Spain,2020-10-10,27.6015,0.2740,1795.3626,0.0912,514.9978,2
Spain,2020-10-11,28.0319,0.2848,1795.3626,0.0912,494.5072,2
Spain,2020-10-12,28.9663,0.2943,1795.3626,0.0912,494.5072,2
Spain,2020-10-13,29.9652,0.3044,1795.3626,0.0912,494.5072,2
Spain,2020-10-14,28.5708,0.3014,1795.3626,0.0912,494.5072,2
Spain,2020-10-15,28.8324,0.2962,1795.3626,0.0912,494.5072,2
Spain,2020-10-16,29.0215,0.2928,1795.3626,0.0912,494.5072,2
Spain,2020-10-17,29.3644,0.2888,2195.5297,0.1084,494.5072,2
Spain,2020-10-18,29.5634,0.2906,2195.5297,0.1084,494.5072,2
Spain,2020-10-19,30.8488,0.3032,2195.5297,0.1084,494.5072,2
Spain,2020-10-20,32.2510,0.3170,2195.5297,0.1084,494.5072,2
Spain,2020-10-21,31.3593,0.3177,2195.5297,0.1084,494.5072,2
Spain,2020-10-22,31.6248,0.3053,2195.5297,0.1084,494.5072,2
Spain,2020-10-23,32.0905,0.3126,2195.5297,0.1084,494.5072,2
Spain,2020-10-24,32.3749,0.3148,0.0000,,494.5072,-1
Spain,2020-10-26,32.6462,0.3025,0.0000,,494.5072,-1
Spain,2020-10-27,34.6866,0.3215,0.0000,,494.5072,-1
Croatia,2020-02-11,0.0008,0.0000,0.1891,0.0000,0.0236,-1
Croatia,2020-02-12,0.0015,0.0000,0.1891,0.0000,0.0473,-1
Croatia,2020-02-13,0.0023,0.0000,0.1891,0.0000,0.0709,-1
Croatia,2020-02-14,0.0038,0.0000,0.1891,0.0000,0.1182,-1
Croatia,2020-02-15,0.0038,0.0000,0.1891,0.0000,0.1182,-1
Croatia,2020-02-16,0.0053,0.0000,0.1418,0.0000,0.1655,-1
Croatia,2020-02-17,0.0061,0.0000,0.1418,0.0000,0.1891,-1
Croatia,2020-02-18,0.0069,0.0000,0.1418,0.0000,0.2128,-1
Croatia,2020-02-20,0.0076,0.0000,0.1418,0.0000,0.2364,-1
Croatia,2020-02-21,0.0084,0.0000,0.1418,0.0000,0.2600,-1
Croatia,2020-02-22,0.0092,0.0000,0.1418,0.0000,0.2837,-1
Croatia,2020-02-25,0.0099,0.0000,4.0898,0.0289,0.2837,-1
Croatia,2020-02-26,0.0122,0.0000,4.0898,0.0289,0.3310,-1
Croatia,2020-02-27,0.0191,0.0000,4.0898,0.0289,0.5201,-1
Croatia,2020-02-28,0.0236,0.0000,4.0898,0.0289,0.6147,-1
Croatia,2020-02-29,0.0282,0.0000,4.0898,0.0289,0.7565,-1
Croatia,2020-03-01,0.0366,0.0000,3.1678,0.0522,0.9693,-1
Croatia,2020-03-02,0.0427,0.0000,3.1678,0.0522,1.1348,-1
Croatia,2020-03-03,0.0526,0.0000,3.1678,0.0522,1.4184,-1
Croatia,2020-03-04,0.0618,0.0000,3.1678,0.0522,1.9149,-1
Croatia,2020-03-05,0.0793,0.0000,3.1678,0.0522,2.2222,-1
Croatia,2020-03-06,0.0961,0.0000,3.1678,0.0522,2.7187,-1
Croatia,2020-03-07,0.1571,0.0000,3.1678,0.0522,4.5863,-1
Croatia,2020-03-08,0.1792,0.0000,12.0804,0.0489,5.5556,-1
Croatia,2020-03-09,0.2334,0.0000,12.0804,0.0489,7.2340,-1
Croatia,2020-03-10,0.2913,0.0008,12.0804,0.0489,8.7234,-1
Croatia,2020-03-11,0.3188,0.0008,12.0804,0.0489,9.5035,-1
Croatia,2020-03-12,0.3775,0.0015,12.0804,0.0489,11.1111,-1
Croatia,2020-03-13,0.4461,0.0023,12.0804,0.0489,13.1206,-1
Croatia,2020-03-14,0.4995,0.0038,12.0804,0.0489,14.6572,-1
Croatia,2020-03-15,0.4987,0.0038,46.3121,0.0863,14.3972,-1
Croatia,2020-03-16,0.5399,0.0046,46.3121,0.0863,15.5319,-1
Croatia,2020-03-17,0.5986,0.0046,46.3121,0.0863,17.0449,-1
Croatia,2020-03-18,0.6558,0.0046,46.3121,0.0863,18.5816,-1
Croatia,2020-03-19,0.7283,0.0046,46.3121,0.0863,20.3073,-1
Croatia,2020-03-20,0.7641,0.0053,46.3121,0.0863,20.9220,-1
Croatia,2020-03-21,0.8228,0.0061,46.3121,0.0863,20.6383,-1
Croatia,2020-03-22,0.8511,0.0092,99.5508,0.1071,21.0638,-1
Croatia,2020-03-23,0.8930,0.0114,99.5508,0.1071,20.7092,-1
Croatia,2020-03-24,0.9227,0.0122,99.5508,0.1071,19.8582,-1
Croatia,2020-03-25,0.9777,0.0137,99.5508,0.1071,20.4255,-1
Croatia,2020-03-26,1.0242,0.0145,99.5508,0.1071,20.0473,-1
Croatia,2020-03-27,1.0631,0.0153,99.5508,0.1071,19.4090,-1
Croatia,2020-03-28,1.1279,0.0160,99.5508,0.1071,19.8109,-1
