ccode,date,dayNum,caseRate,caseWeek,deathRate,deathWeek,fullVacPct,dosesPerPerson
AUT,2021-04-30,0,68435.815,,1128.488,,9.68,0.36
AUT,2021-05-07,7,69535.773,1099.9579999999987,1144.633,16.144999999999982,10.87,0.41
AUT,2021-05-14,14,70305.755,769.9820000000036,1156.134,11.500999999999976,12.13,0.45
AUT,2021-05-21,21,70804.811,499.05599999999686,1164.87,8.735999999999876,14.17,0.51
AUT,2021-05-28,28,71182.558,377.747000000003,1170.841,5.971000000000004,16.57,0.56
AUT,2021-06-04,35,71454.369,271.8110000000015,1175.596,4.755000000000109,19.81,0.63
AUT,2021-06-11,42,71677.744,223.375,1177.918,2.321999999999889,23.76,0.7
AUT,2021-06-18,49,71801.817,124.0729999999894,1180.683,2.7650000000001,27.79,0.76
AUT,2021-06-25,56,71879.998,78.18100000001141,1183.226,2.54300000000012,32.17,0.83
AUT,2021-07-02,63,71941.15,61.15199999998731,1184.221,0.9949999999998909,37.04,0.9
AUT,2021-07-09,70,72020.99,79.84000000001106,1185.659,1.4380000000001019,41.31,0.96
AUT,2021-07-16,77,72210.085,189.09500000000116,1186.323,0.6639999999999873,44.98,1
AUT,2021-07-23,84,72496.271,286.18599999998696,1186.544,0.22100000000000364,48.21,1.05
AUT,2021-07-30,91,72820.166,323.8950000000041,1187.318,0.7739999999998872,51.23,1.08
AUT,2021-08-06,98,73196.586,376.41999999999825,1188.534,1.2160000000001219,53.8,1.11
AUT,2021-08-13,105,73745.957,549.3709999999992,1189.087,0.5529999999998836,55.78,1.13
AUT,2021-08-20,112,74540.709,794.7520000000077,1189.972,0.8849999999999909,57.13,1.15
AUT,2021-08-27,119,75551.649,1010.9400000000023,1191.63,1.6580000000001291,57.94,1.16
AUT,2021-09-03,126,76679.252,1127.6029999999882,1192.626,0.9959999999998672,58.49,1.17
AUT,2021-09-10,133,78061.194,1381.94200000001,1197.823,5.197000000000116,59,1.18
AUT,2021-09-17,140,79669.276,1608.0819999999949,1203.352,5.528999999999996,59.53,1.19
AUT,2021-09-24,147,80963.305,1294.028999999995,1211.203,7.850999999999885,60.07,1.21
AUT,2021-10-01,154,82379.528,1416.2230000000127,1217.949,6.746000000000095,60.56,1.22
AUT,2021-10-08,161,83785.134,1405.6059999999998,1225.69,7.7409999999999854,61.09,1.23
AUT,2021-10-15,168,85274.451,1489.3169999999955,1233.099,7.408999999999878,61.61,1.25
AUT,2021-10-22,175,87495.267,2220.816000000006,1242.166,9.067000000000007,62.12,1.27
AUT,2021-10-29,182,90588.132,3092.8649999999907,1253.225,11.058999999999969,62.58,1.28
AUT,2021-11-05,189,95696.462,5108.330000000002,1266.273,13.048000000000002,63.08,1.31
AUT,2021-11-12,196,103388.318,7691.856,1287.284,21.011000000000195,63.77,1.36
AUT,2021-11-19,203,113597.901,10209.582999999999,1321.564,34.27999999999997,64.7,1.43
AUT,2021-11-26,210,123977.118,10379.217000000004,1358.388,36.82399999999984,65.73,1.51
AUT,2021-12-03,217,131148.132,7171.01400000001,1403.616,45.228000000000065,66.98,1.6
AUT,2021-12-10,224,135030.994,3882.8619999999937,1445.969,42.353000000000065,68.37,1.67
AUT,2021-12-17,231,137700.109,2669.1149999999907,1485.999,40.02999999999997,69.83,1.75
AUT,2021-12-24,238,139416.229,1716.1199999999953,1505.794,19.795000000000073,70.91,1.79
AUT,2021-12-31,245,141392.107,1975.877999999997,1518.621,12.826999999999998,71.66,1.82
BEL,2021-04-30,0,85127.284,,2082.987,,7.54,0.34
BEL,2021-05-07,7,86911.793,1784.5090000000055,2104.737,21.75,9.74,0.4
BEL,2021-05-14,14,88383.294,1471.5009999999893,2120.297,15.559999999999945,11.84,0.45
BEL,2021-05-21,21,89802.442,1419.148000000001,2132.762,12.465000000000146,14.71,0.52
BEL,2021-05-28,28,90945.033,1142.5910000000003,2141.445,8.682999999999993,18.2,0.57
BEL,2021-06-04,35,91847.947,902.9140000000043,2150.385,8.940000000000055,21.88,0.65
BEL,2021-06-11,42,92413.784,565.8369999999995,2155.629,5.243999999999687,26.67,0.74
BEL,2021-06-18,49,92694.295,280.5109999999986,2159.24,3.6109999999998763,30.53,0.83
BEL,2021-06-25,56,93057.507,363.21199999999953,2162.937,3.6970000000001164,33.18,0.91
BEL,2021-07-02,63,93404.127,346.61999999999534,2165.086,2.1489999999998872,35.94,0.97
BEL,2021-07-09,70,94022.403,618.2760000000126,2166.203,1.1170000000001892,41.32,1.04
BEL,2021-07-16,77,94857.404,835.0009999999893,2167.149,0.9459999999999127,47.26,1.12
BEL,2021-07-23,84,95609.445,752.041000000012,2167.837,0.6880000000001019,53.24,1.19
BEL,2021-07-30,91,96688.678,1079.232999999993,2169.9,2.063000000000102,58.91,1.26
BEL,2021-08-06,98,97721.231,1032.5529999999999,2172.221,2.3209999999999127,63.28,1.31
BEL,2021-08-13,105,98851.099,1129.8680000000022,2173.854,1.6329999999998108,66.15,1.35
BEL,2021-08-20,112,100042.347,1191.2479999999923,2176.691,2.836999999999989,67.94,1.37
BEL,2021-08-27,119,101261.621,1219.274000000005,2180.13,3.4390000000003056,69.61,1.39
BEL,2021-09-03,126,102473.674,1212.0529999999999,2183.311,3.18100000000004,70.74,1.41
BEL,2021-09-10,133,103634.92,1161.2459999999992,2188.211,4.899999999999636,71.32,1.41
BEL,2021-09-17,140,104864.08,1229.1600000000035,2191.907,3.6960000000003674,71.8,1.42
BEL,2021-09-24,147,106059.798,1195.7179999999935,2196.808,4.90099999999984,72.25,1.43
BEL,2021-10-01,154,107218.121,1158.323000000004,2201.794,4.985999999999876,72.75,1.45
BEL,2021-10-08,161,108413.496,1195.375,2207.21,5.416000000000167,73.04,1.47
BEL,2021-10-15,168,110026.844,1613.3479999999981,2213.399,6.188999999999851,73.36,1.48
BEL,2021-10-22,175,112820.007,2793.1630000000005,2221.91,8.510999999999967,73.62,1.5
BEL,2021-10-29,182,116971.366,4151.358999999997,2234.633,12.722999999999956,73.9,1.51
BEL,2021-11-05,189,120659.19,3687.824000000008,2244.176,9.54300000000012,74.11,1.52
BEL,2021-11-12,196,127636.638,6977.448000000004,2262.745,18.56899999999996,74.32,1.54
BEL,2021-11-19,203,135957.238,8320.600000000006,2283.978,21.233000000000175,74.57,1.56
BEL,2021-11-26,210,146284.744,10327.505999999994,2307.362,23.384000000000015,74.8,1.61
BEL,2021-12-03,217,157102.349,10817.604999999981,2335.473,28.110999999999876,75.01,1.66
BEL,2021-12-10,224,165897.231,8794.882000000012,2364.444,28.971000000000004,75.22,1.71
BEL,2021-12-17,231,171088.622,5191.391000000003,2386.709,22.264999999999873,75.43,1.77
BEL,2021-12-24,238,175210.839,4122.217000000004,2419.893,33.1840000000002,75.61,1.83
BEL,2021-12-31,245,180990.591,5779.751999999979,2435.539,15.646000000000186,75.67,1.86
BGR,2021-04-30,0,58634.222,,2377.819,,3.09,0.12
BGR,2021-05-07,7,59375.886,741.663999999997,2448.433,70.61400000000003,4.12,0.13
BGR,2021-05-14,14,60005.611,629.7249999999985,2500.198,51.76499999999987,5.94,0.16
BGR,2021-05-21,21,60379.561,373.95000000000437,2533.692,33.49400000000014,7.17,0.18
BGR,2021-05-28,28,60624.462,244.90099999999802,2559.502,25.809999999999945,7.89,0.19
BGR,2021-06-04,35,60802.954,178.49199999999837,2582.411,22.909000000000106,8.93,0.21
BGR,2021-06-11,42,60929.973,127.01900000000023,2594.446,12.034999999999854,10.07,0.23
BGR,2021-06-18,49,61038.866,108.89300000000367,2608.076,13.63000000000011,10.81,0.24
BGR,2021-06-25,56,61114.7,75.83399999999529,2613.731,5.6550000000002,11.36,0.25
BGR,2021-07-02,63,61186.619,71.91900000000169,2621.996,8.264999999999873,11.87,0.26
BGR,2021-07-09,70,61249.113,62.49399999999878,2629.971,7.974999999999909,12.28,0.27
BGR,2021-07-16,77,61315.667,66.55400000000373,2634.466,4.494999999999891,12.36,0.27
BGR,2021-07-23,84,61417.455,101.78800000000047,2637.945,3.479000000000269,12.36,0.27
BGR,2021-07-30,91,61605.517,188.06199999999808,2640.555,2.6099999999996726,14.47,0.29
BGR,2021-08-06,98,61983.817,378.3000000000029,2646.355,5.800000000000182,15,0.3
BGR,2021-08-13,105,62688.216,704.3989999999976,2658.1,11.74499999999989,15.51,0.31
BGR,2021-08-20,112,63808.614,1120.398000000001,2676.515,18.414999999999964,16.09,0.32
BGR,2021-08-27,119,65269.903,1461.288999999997,2710.009,33.49400000000014,16.71,0.33
BGR,2021-09-03,126,66799.195,1529.2920000000086,2762.354,52.3449999999998,17.34,0.34
BGR,2021-09-10,133,68138.25,1339.054999999993,2821.513,59.159000000000106,17.88,0.35
BGR,2021-09-17,140,69711.621,1573.3709999999992,2893.432,71.91899999999987,18.45,0.36
BGR,2021-09-24,147,71241.348,1529.726999999999,2961.291,67.85900000000038,18.94,0.36
BGR,2021-10-01,154,73115.59,1874.2419999999984,3040.459,79.16799999999967,19.36,0.37
BGR,2021-10-08,161,75253.148,2137.5580000000045,3129.923,89.46399999999994,19.71,0.37
BGR,2021-10-15,168,77972.872,2719.724000000002,3217.212,87.28900000000021,20.05,0.38
BGR,2021-10-22,175,81883.029,3910.156999999992,3331.325,114.11299999999983,20.74,0.39
BGR,2021-10-29,182,86737.556,4854.527000000002,3461.388,130.0630000000001,21.81,0.41
BGR,2021-11-05,189,91157.235,4419.679000000004,3616.246,154.85800000000017,22.61,0.43
BGR,2021-11-12,196,94713.887,3556.652000000002,3788.068,171.82200000000012,23.42,0.44
BGR,2021-11-19,203,97308.043,2594.1560000000027,3932.921,144.8529999999996,24.46,0.46
BGR,2021-11-26,210,99672.957,2364.9139999999898,4059.359,126.4380000000001,25.36,0.48
BGR,2021-12-03,217,101711.482,2038.5250000000087,4171.443,112.08400000000029,26.07,0.49
BGR,2021-12-10,224,103395.487,1684.00499999999,4271.491,100.04799999999977,26.62,0.51
BGR,2021-12-17,231,104896.214,1500.7270000000135,4351.965,80.47400000000016,27.1,0.52
BGR,2021-12-24,238,106303.563,1407.3489999999874,4418.954,66.98899999999958,27.51,0.53
BGR,2021-12-31,245,108329.038,2025.4750000000058,4488.408,69.45400000000063,27.77,0.54
HRV,2021-04-30,0,81384.35,,1734.835,,4.87,0.22
HRV,2021-05-07,7,83908.814,2524.4639999999927,1810.049,75.21399999999994,5.96,0.26
HRV,2021-05-14,14,85525.07,1616.2560000000085,1877.669,67.62000000000012,7.37,0.32
HRV,2021-05-21,21,86537.649,1012.5789999999979,1924.709,47.039999999999964,9.6,0.38
HRV,2021-05-28,28,87125.645,587.9959999999992,1958.028,33.31899999999996,11.46,0.42
HRV,2021-06-04,35,87512.743,387.09799999999814,1976.403,18.375,13.62,0.46
HRV,2021-06-11,42,87802.331,289.5880000000034,1990.123,13.720000000000027,16.79,0.51
HRV,2021-06-18,49,87962.07,159.7390000000014,2001.148,11.024999999999864,21.45,0.57
HRV,2021-06-25,56,88082.12,120.04999999998836,2008.008,6.860000000000127,25.24,0.61
HRV,2021-07-02,63,88215.889,133.76900000000023,2011.928,3.9200000000000728,27.74,0.65
HRV,2021-07-09,70,88366.073,150.18400000000838,2015.358,3.4299999999998363,30.59,0.68
HRV,2021-07-16,77,88529.977,163.903999999995,2017.318,1.9600000000000364,32.39,0.71
HRV,2021-07-23,84,88764.196,234.21899999999732,2020.013,2.6949999999999363,33.81,0.73
HRV,2021-07-30,91,89031.734,267.53800000000047,2022.218,2.2050000000001546,34.92,0.75
HRV,2021-08-06,98,89326.222,294.48799999999756,2026.138,3.9199999999998454,37.07,0.76
HRV,2021-08-13,105,89756.93,430.7079999999987,2028.588,2.4500000000000455,37.89,0.78
HRV,2021-08-20,112,90376.776,619.846000000005,2032.263,3.6749999999999545,38.62,0.79
HRV,2021-08-27,119,91193.111,816.3350000000064,2037.898,5.634999999999991,39.31,0.8
HRV,2021-09-03,126,92221.615,1028.5040000000008,2046.963,9.065000000000055,39.89,0.81
HRV,2021-09-10,133,93576.212,1354.5969999999943,2061.173,14.209999999999809,40.02,0.82
HRV,2021-09-17,140,95464.661,1888.4489999999932,2077.833,16.66000000000031,40.02,0.82
HRV,2021-09-24,147,97450.864,1986.2030000000086,2098.657,20.82400000000007,40.02,0.83
HRV,2021-10-01,154,99544.621,2093.756999999998,2119.237,20.579999999999927,40.02,0.84
HRV,2021-10-08,161,101761.613,2216.9919999999984,2144.227,24.98999999999978,40.02,0.85
HRV,2021-10-15,168,104042.549,2280.9360000000015,2171.177,26.950000000000273,42.94,0.86
HRV,2021-10-22,175,107663.873,3621.324000000008,2201.312,30.134999999999764,43.42,0.87
HRV,2021-10-29,182,113307.414,5643.540999999997,2246.147,44.835000000000036,43.98,0.88
HRV,2021-11-05,189,120067.414,6760,2302.986,56.83899999999994,44.5,0.9
HRV,2021-11-12,196,129429.298,9361.883999999991,2394.616,91.63000000000011,45.36,0.94
HRV,2021-11-19,203,137322.661,7893.362999999998,2493.595,98.97899999999981,46.3,0.97
HRV,2021-11-26,210,145645.506,8322.845000000001,2607.764,114.16900000000032,47.15,1
HRV,2021-12-03,217,152824.208,7178.702000000019,2718.504,110.73999999999978,47.33,1.03
HRV,2021-12-10,224,158759.788,5935.579999999987,2821.403,102.89899999999989,47.33,1.07
HRV,2021-12-17,231,164134.321,5374.532999999996,2910.338,88.9350000000004,47.33,1.11
HRV,2021-12-24,238,169007.587,4873.266000000003,2996.822,86.48399999999992,47.33,1.14
HRV,2021-12-31,245,175233.98,6226.393000000011,3071.792,74.9699999999998,47.86,1.16
CYP,2021-04-30,0,73885.748,,344.864,,6.72,0.26
CYP,2021-05-07,7,77586.621,3700.8729999999923,367.185,22.321000000000026,8.89,0.37
CYP,2021-05-14,14,79962.723,2376.101999999999,382.81,15.625,11.63,0.47
