ccode,week,group,denom,dose1,dose2,dose3,doseX,doses,cumDose1,cumDose2,cumDose3,cumDoses
PRT,2021-W52,ALL,10295909,9549,15553,391233,153,416488,8631426,6865883,3085476,18587283
PRT,2022-W01,ALL,10295909,7172,9019,394305,174,410670,8638598,6874902,3479781,18997953
PRT,2022-W02,ALL,10295909,16547,12316,535860,297,565020,8655145,6887218,4015641,19562973
PRT,2022-W03,ALL,10295909,5150,4568,236042,131,245891,8660295,6891786,4251683,19808864
ROU,2021-W04,ALL,19328838,586514,106470,0,0,692984,586514,106470,0,692984
ROU,2021-W05,ALL,19328838,70313,93998,0,0,164311,656827,200468,0,857295
ROU,2021-W06,ALL,19328838,30361,229472,0,0,259833,687188,429940,0,1117128
ROU,2021-W07,ALL,19328838,118154,146980,0,0,265134,805342,576920,0,1382262
ROU,2021-W08,ALL,19328838,111802,40190,0,0,151992,917144,617110,0,1534254
ROU,2021-W09,ALL,19328838,262212,35732,0,0,297944,1179356,652842,0,1832198
ROU,2021-W10,ALL,19328838,272465,60947,0,0,333412,1451821,713789,0,2165610
ROU,2021-W11,ALL,19328838,299234,61745,0,0,360979,1751055,775534,0,2526589
ROU,2021-W12,ALL,19328838,192195,200048,0,0,392243,1943250,975582,0,2918832
ROU,2021-W13,ALL,19328838,170617,222735,0,0,393352,2113867,1198317,0,3312184
ROU,2021-W14,ALL,19328838,176843,216048,0,0,392891,2290710,1414365,0,3705075
ROU,2021-W15,ALL,19328838,341638,192380,0,0,534018,2632348,1606745,0,4239093
ROU,2021-W16,ALL,19328838,412738,189661,0,0,602399,3045086,1796406,0,4841492
ROU,2021-W17,ALL,19328838,311909,191325,0,0,503234,3356995,1987731,0,5344726
ROU,2021-W18,ALL,19328838,283457,382063,0,0,665520,3640452,2369794,0,6010246
ROU,2021-W19,ALL,19328838,298333,445664,0,0,743997,3938785,2815458,0,6754243
ROU,2021-W20,ALL,19328838,202424,377301,0,0,579725,4141209,3192759,0,7333968
ROU,2021-W21,ALL,19328838,163862,321622,0,0,485484,4305071,3514381,0,7819452
ROU,2021-W21,U18,3644619,31340,17915,0,0,49255,31340,17915,0,49255
ROU,2021-W22,ALL,19328838,127595,281728,0,0,409323,4432666,3796109,0,8228775
ROU,2021-W22,U18,3644619,12149,5169,0,0,17318,43489,23084,0,66573
ROU,2021-W23,ALL,19328838,107327,174894,0,0,282221,4539993,3971003,0,8510996
ROU,2021-W23,U18,3644619,6960,4326,0,0,11286,50449,27410,0,77859
ROU,2021-W24,ALL,19328838,74022,116701,0,0,190723,4614015,4087704,0,8701719
ROU,2021-W24,U18,3644619,3596,4137,0,0,7733,54045,31547,0,85592
ROU,2021-W25,ALL,19328838,61238,87489,0,0,148727,4675253,4175193,0,8850446
ROU,2021-W25,U18,3644619,3177,11654,0,0,14831,57222,43201,0,100423
ROU,2021-W26,ALL,19328838,58940,58350,0,0,117290,4734193,4233543,0,8967736
ROU,2021-W26,U18,3644619,3174,6936,0,0,10110,60396,50137,0,110533
ROU,2021-W27,ALL,19328838,58298,38268,0,0,96566,4792491,4271811,0,9064302
ROU,2021-W27,U18,3644619,3122,3795,0,0,6917,63518,53932,0,117450
ROU,2021-W28,ALL,19328838,54043,31500,0,0,85543,4846534,4303311,0,9149845
ROU,2021-W28,U18,3644619,2820,3152,0,0,5972,66338,57084,0,123422
ROU,2021-W29,ALL,19328838,62015,29721,0,0,91736,4908549,4333032,0,9241581
ROU,2021-W29,U18,3644619,2893,3126,0,0,6019,69231,60210,0,129441
ROU,2021-W30,ALL,19328838,61023,28247,0,0,89270,4969572,4361279,0,9330851
ROU,2021-W30,U18,3644619,2598,3104,0,0,5702,71829,63314,0,135143
ROU,2021-W31,ALL,19328838,61094,24109,0,0,85203,5030666,4385388,0,9416054
ROU,2021-W31,U18,3644619,2746,2742,0,0,5488,74575,66056,0,140631
ROU,2021-W32,ALL,19328838,54073,25118,0,0,79191,5084739,4410506,0,9495245
ROU,2021-W32,U18,3644619,2258,2780,0,0,5038,76833,68836,0,145669
ROU,2021-W33,ALL,19328838,52214,23179,0,0,75393,5136953,4433685,0,9570638
ROU,2021-W33,U18,3644619,2587,2533,0,0,5120,79420,71369,0,150789
ROU,2021-W34,ALL,19328838,51595,21905,0,0,73500,5188548,4455590,0,9644138
ROU,2021-W34,U18,3644619,3403,2584,0,0,5987,82823,73953,0,156776
ROU,2021-W35,ALL,19328838,43570,16780,0,0,60350,5232118,4472370,0,9704488
ROU,2021-W35,U18,3644619,3309,2215,0,0,5524,86132,76168,0,162300
ROU,2021-W36,ALL,19328838,37887,14212,0,0,52099,5270005,4486582,0,9756587
ROU,2021-W36,U18,3644619,3026,2442,0,0,5468,89158,78610,0,167768
ROU,2021-W37,ALL,19328838,49948,15131,0,0,65079,5319953,4501713,0,9821666
ROU,2021-W37,U18,3644619,3138,3251,0,0,6389,92296,81861,0,174157
ROU,2021-W38,ALL,19328838,87466,15523,0,0,102989,5407419,4517236,0,9924655
ROU,2021-W38,U18,3644619,5632,3118,0,0,8750,97928,84979,0,182907
ROU,2021-W39,ALL,19328838,129070,15500,0,0,144570,5536489,4532736,0,10069225
ROU,2021-W39,U18,3644619,8146,2945,0,0,11091,106074,87924,0,193998
ROU,2021-W40,ALL,19328838,158969,20479,0,0,179448,5695458,4553215,0,10248673
ROU,2021-W40,U18,3644619,10981,2966,0,0,13947,117055,90890,0,207945
ROU,2021-W41,ALL,19328838,196552,34079,0,0,230631,5892010,4587294,0,10479304
ROU,2021-W41,U18,3644619,12429,5096,0,0,17525,129484,95986,0,225470
ROU,2021-W42,ALL,19328838,429198,52445,0,0,481643,6321208,4639739,0,10960947
ROU,2021-W42,U18,3644619,21248,7442,0,0,28690,150732,103428,0,254160
ROU,2021-W43,ALL,19328838,545067,72384,0,0,617451,6866275,4712123,0,11578398
ROU,2021-W43,U18,3644619,30752,10518,0,0,41270,181484,113946,0,295430
ROU,2021-W44,ALL,19328838,263280,94800,145930,0,504010,7129555,4806923,145930,12082408
ROU,2021-W44,U18,3644619,20695,12173,257,0,33125,202179,126119,257,328555
ROU,2021-W45,ALL,19328838,163126,212346,159931,0,535403,7292681,5019269,305861,12617811
ROU,2021-W45,U18,3644619,12513,20028,415,0,32956,214692,146147,672,361511
ROU,2021-W46,ALL,19328838,138348,246812,172744,0,557904,7431029,5266081,478605,13175715
ROU,2021-W46,U18,3644619,11540,29124,549,0,41213,226232,175271,1221,402724
ROU,2021-W47,ALL,19328838,100154,137203,172828,0,410185,7531183,5403284,651433,13585900
ROU,2021-W47,U18,3644619,9068,20158,546,0,29772,235300,195429,1767,432496
ROU,2021-W48,ALL,19328838,58157,86565,132749,0,277471,7589340,5489849,784182,13863371
ROU,2021-W48,U18,3644619,5539,11374,636,0,17549,240839,206803,2403,450045
ROU,2021-W49,ALL,19328838,54453,78786,130489,0,263728,7643793,5568635,914671,14127099
ROU,2021-W49,U18,3644619,3682,11390,592,0,15664,244521,218193,2995,465709
ROU,2021-W50,ALL,19328838,39976,57165,113701,0,210842,7683769,5625800,1028372,14337941
ROU,2021-W50,U18,3644619,2198,7224,142,0,9564,246719,225417,3137,475273
ROU,2021-W51,ALL,19328838,27246,26913,58256,0,112415,7711015,5652713,1086628,14450356
ROU,2021-W51,U18,3644619,1347,4140,456,0,5943,248066,229557,3593,481216
ROU,2021-W52,ALL,19328838,23363,24356,53902,0,101621,7734378,5677069,1140530,14551977
ROU,2021-W52,U18,3644619,1433,3056,826,0,5315,249499,232613,4419,486531
ROU,2022-W01,ALL,19328838,42605,27658,117852,0,188115,7776983,5704727,1258382,14740092
ROU,2022-W01,U18,3644619,2748,3075,1436,0,7259,252247,235688,5855,493790
ROU,2022-W02,ALL,19328838,34443,16786,91604,0,142833,7811426,5721513,1349986,14882925
ROU,2022-W02,U18,3644619,2329,1675,1166,0,5170,254576,237363,7021,498960
SWE,2020-W52,ALL,10327589,2451,0,0,0,2451,2451,0,0,2451
SWE,2020-W53,ALL,10327589,14080,0,0,0,14080,16531,0,0,16531
SWE,2021-W01,ALL,10327589,36503,0,0,0,36503,53034,0,0,53034
SWE,2021-W02,ALL,10327589,79408,520,0,0,79928,132442,520,0,132962
SWE,2021-W03,ALL,10327589,105238,11500,0,0,116738,237680,12020,0,249700
SWE,2021-W04,ALL,10327589,64740,26696,0,0,91436,302420,38716,0,341136
SWE,2021-W05,ALL,10327589,43329,57123,0,0,100452,345749,95839,0,441588
SWE,2021-W06,ALL,10327589,46430,71834,0,0,118264,392179,167673,0,559852
SWE,2021-W07,ALL,10327589,70221,84728,0,0,154949,462400,252401,0,714801
SWE,2021-W08,ALL,10327589,101822,55110,0,0,156932,564222,307511,0,871733
SWE,2021-W09,ALL,10327589,152177,38144,0,0,190321,716399,345655,0,1062054
SWE,2021-W10,ALL,10327589,182259,39590,0,0,221849,898658,385245,0,1283903
SWE,2021-W11,ALL,10327589,119064,55859,0,0,174923,1017722,441104,0,1458826
SWE,2021-W12,ALL,10327589,128901,70009,0,0,198910,1146623,511113,0,1657736
SWE,2021-W13,ALL,10327589,197243,68948,0,0,266191,1343866,580061,0,1923927
SWE,2021-W14,ALL,10327589,252186,94580,0,0,346766,1596052,674641,0,2270693
SWE,2021-W15,ALL,10327589,409084,67058,0,0,476142,2005136,741699,0,2746835
SWE,2021-W16,ALL,10327589,403005,38566,0,0,441571,2408141,780265,0,3188406
SWE,2021-W17,ALL,10327589,372882,27871,0,0,400753,2781023,808136,0,3589159
SWE,2021-W18,ALL,10327589,342998,116286,0,0,459284,3124021,924422,0,4048443
SWE,2021-W19,ALL,10327589,278496,148275,0,0,426771,3402517,1072697,0,4475214
SWE,2021-W20,ALL,10327589,249200,205884,0,0,455084,3651717,1278581,0,4930298
SWE,2021-W21,ALL,10327589,195325,289663,0,0,484988,3847042,1568244,0,5415286
SWE,2021-W22,ALL,10327589,216148,369299,0,0,585447,4063190,1937543,0,6000733
SWE,2021-W23,ALL,10327589,268995,412089,0,0,681084,4332185,2349632,0,6681817
SWE,2021-W24,ALL,10327589,302655,470277,0,0,772932,4634840,2819909,0,7454749
SWE,2021-W25,ALL,10327589,288417,348432,0,0,636849,4923257,3168341,0,8091598
SWE,2021-W26,ALL,10327589,409889,322279,0,0,732168,5333146,3490620,0,8823766
SWE,2021-W27,ALL,10327589,381702,210386,0,0,592088,5714848,3701006,0,9415854
SWE,2021-W28,ALL,10327589,340850,159892,0,0,500742,6055698,3860898,0,9916596
SWE,2021-W29,ALL,10327589,229682,204967,0,0,434649,6285380,4065865,0,10351245
SWE,2021-W30,ALL,10327589,130422,259302,0,0,389724,6415802,4325167,0,10740969
SWE,2021-W31,ALL,10327589,84577,295215,0,0,379792,6500379,4620382,0,11120761
SWE,2021-W32,ALL,10327589,74007,335717,0,0,409724,6574386,4956099,0,11530485
SWE,2021-W33,ALL,10327589,66558,409520,0,0,476078,6640944,5365619,0,12006563
SWE,2021-W34,ALL,10327589,64033,378613,0,0,442646,6704977,5744232,0,12449209
SWE,2021-W35,ALL,10327589,57648,284892,295,0,342835,6762625,6029124,295,12792044
SWE,2021-W36,ALL,10327589,51832,191464,1685,0,244981,6814457,6220588,1980,13037025
SWE,2021-W37,ALL,10327589,46021,137013,6334,0,189368,6860478,6357601,8314,13226393
SWE,2021-W38,ALL,10327589,36143,93449,8950,0,138542,6896621,6451050,17264,13364935
SWE,2021-W39,ALL,10327589,28372,77599,12119,0,118090,6924993,6528649,29383,13483025
SWE,2021-W40,ALL,10327589,18569,57569,35857,0,111995,6943562,6586218,65240,13595020
SWE,2021-W41,ALL,10327589,21805,49749,68204,0,139758,6965367,6635967,133444,13734778
SWE,2021-W42,ALL,10327589,13396,40409,70748,0,124553,6978763,6676376,204192,13859331
SWE,2021-W43,ALL,10327589,12745,38693,86662,0,138100,6991508,6715069,290854,13997431
SWE,2021-W44,ALL,10327589,10673,25055,80118,0,115846,7002181,6740124,370972,14113277
SWE,2021-W45,ALL,10327589,11682,24200,215854,0,251736,7013863,6764324,586826,14365013
SWE,2021-W46,ALL,10327589,14645,23080,295030,0,332755,7028508,6787404,881856,14697768
SWE,2021-W47,ALL,10327589,20735,26746,303044,0,350525,7049243,6814150,1184900,15048293
SWE,2021-W48,ALL,10327589,22797,26107,313572,0,362476,7072040,6840257,1498472,15410769
SWE,2021-W49,ALL,10327589,26934,27050,348274,0,402258,7098974,6867307,1846746,15813027
SWE,2021-W50,ALL,10327589,25184,28976,428437,0,482597,7124158,6896283,2275183,16295624
SWE,2021-W51,ALL,10327589,11712,16773,183837,0,212322,7135870,6913056,2459020,16507946
SWE,2021-W52,ALL,10327589,8190,11605,120870,0,140665,7144060,6924661,2579890,16648611
SWE,2022-W01,ALL,10327589,10505,18094,190740,0,219339,7154565,6942755,2770630,16867950
SWE,2022-W02,ALL,10327589,16283,26943,378496,0,421722,7170848,6969698,3149126,17289672
SWE,2022-W03,ALL,10327589,4482,7127,139082,0,150691,7175330,6976825,3288208,17440363
SVN,2020-W52,ALL,2095861,6200,0,0,0,6200,6200,0,0,6200
SVN,2020-W53,ALL,2095861,6398,1,0,0,6399,12598,1,0,12599
SVN,2020-W53,U18,371395,1,0,0,0,1,1,0,0,1
SVN,2021-W01,ALL,2095861,18020,2,0,0,18022,30618,3,0,30621
SVN,2021-W01,U18,371395,6,0,0,0,6,7,0,0,7
SVN,2021-W02,ALL,2095861,18921,152,0,0,19073,49539,155,0,49694
SVN,2021-W02,U18,371395,2,0,0,0,2,9,0,0,9
SVN,2021-W03,ALL,2095861,4494,10733,0,0,15227,54033,10888,0,64921
SVN,2021-W03,U18,371395,1,1,0,0,2,10,1,0,11
SVN,2021-W04,ALL,2095861,1421,16584,0,0,18005,55454,27472,0,82926
SVN,2021-W04,U18,371395,2,5,0,0,7,12,6,0,18
SVN,2021-W05,ALL,2095861,1219,18580,0,0,19799,56673,46052,0,102725
SVN,2021-W05,U18,371395,1,1,0,0,2,13,7,0,20
SVN,2021-W06,ALL,2095861,17548,4645,0,0,22193,74221,50697,0,124918
SVN,2021-W06,U18,371395,3,2,0,0,5,16,9,0,25
SVN,2021-W07,ALL,2095861,23113,2114,0,0,25227,97334,52811,0,150145
SVN,2021-W07,U18,371395,0,2,0,0,2,16,11,0,27
SVN,2021-W08,ALL,2095861,27794,956,0,0,28750,125128,53767,0,178895
SVN,2021-W08,U18,371395,15,1,0,0,16,31,12,0,43
SVN,2021-W09,ALL,2095861,22595,11955,0,0,34550,147723,65722,0,213445
SVN,2021-W09,U18,371395,1,2,0,0,3,32,14,0,46
SVN,2021-W10,ALL,2095861,31082,21247,0,0,52329,178805,86969,0,265774
SVN,2021-W10,U18,371395,4,0,0,0,4,36,14,0,50
SVN,2021-W11,ALL,2095861,10791,19933,0,0,30724,189596,106902,0,296498
SVN,2021-W11,U18,371395,2,14,0,0,16,38,28,0,66
SVN,2021-W12,ALL,2095861,46284,8373,0,0,54657,235880,115275,0,351155
SVN,2021-W12,U18,371395,7,0,0,0,7,45,28,0,73
SVN,2021-W13,ALL,2095861,53914,6507,0,0,60421,289794,121782,0,411576
SVN,2021-W13,U18,371395,21,1,0,0,22,66,29,0,95
SVN,2021-W14,ALL,2095861,52636,2893,0,0,55529,342430,124675,0,467105
SVN,2021-W14,U18,371395,16,2,0,0,18,82,31,0,113
SVN,2021-W15,ALL,2095861,34255,24320,0,0,58575,376685,148995,0,525680
SVN,2021-W15,U18,371395,15,4,0,0,19,97,35,0,132
SVN,2021-W16,ALL,2095861,37387,30235,0,0,67622,414072,179230,0,593302
SVN,2021-W16,U18,371395,3,22,0,0,25,100,57,0,157
SVN,2021-W17,ALL,2095861,18536,41548,0,0,60084,432608,220778,0,653386
SVN,2021-W17,U18,371395,8,16,0,0,24,108,73,0,181
SVN,2021-W18,ALL,2095861,58906,38511,0,0,97417,491514,259289,0,750803
SVN,2021-W18,U18,371395,7,16,0,0,23,115,89,0,204
SVN,2021-W19,ALL,2095861,71176,26990,0,0,98166,562690,286279,0,848969
SVN,2021-W19,U18,371395,93,3,0,0,96,208,92,0,300
SVN,2021-W20,ALL,2095861,73031,40124,0,0,113155,635721,326403,0,962124
SVN,2021-W20,U18,371395,177,9,0,0,186,385,101,0,486
SVN,2021-W21,ALL,2095861,33818,64329,0,0,98147,669539,390732,0,1060271
SVN,2021-W21,U18,371395,59,6,0,0,65,444,107,0,551
SVN,2021-W22,ALL,2095861,63273,69248,0,0,132521,732812,459980,0,1192792
SVN,2021-W22,U18,371395,482,75,0,0,557,926,182,0,1108
SVN,2021-W23,ALL,2095861,50736,63666,0,0,114402,783548,523646,0,1307194
SVN,2021-W23,U18,371395,889,170,0,0,1059,1815,352,0,2167
SVN,2021-W24,ALL,2095861,28128,40880,0,0,69008,811676,564526,0,1376202
SVN,2021-W24,U18,371395,1806,69,0,0,1875,3621,421,0,4042
SVN,2021-W25,ALL,2095861,13892,49867,0,0,63759,825568,614393,0,1439961
SVN,2021-W25,U18,371395,1333,318,0,0,1651,4954,739,0,5693
SVN,2021-W26,ALL,2095861,13798,52382,4,0,66184,839366,666775,4,1506145
SVN,2021-W26,U18,371395,1045,731,0,0,1776,5999,1470,0,7469
SVN,2021-W27,ALL,2095861,17774,35303,31,0,53108,857140,702078,35,1559253
SVN,2021-W27,U18,371395,1184,1502,0,0,2686,7183,2972,0,10155
SVN,2021-W28,ALL,2095861,26019,20973,7,0,46999,883159,723051,42,1606252
SVN,2021-W28,U18,371395,1338,1359,0,0,2697,8521,4331,0,12852
SVN,2021-W29,ALL,2095861,24704,14804,8,0,39516,907863,737855,50,1645768
SVN,2021-W29,U18,371395,1341,991,0,0,2332,9862,5322,0,15184
SVN,2021-W30,ALL,2095861,22902,15144,22,0,38068,930765,752999,72,1683836
SVN,2021-W30,U18,371395,1543,1067,0,0,2610,11405,6389,0,17794
SVN,2021-W31,ALL,2095861,17977,16940,15,0,34932,948742,769939,87,1718768
SVN,2021-W31,U18,371395,1424,1187,1,0,2612,12829,7576,1,20406
SVN,2021-W32,ALL,2095861,14501,16078,11,0,30590,963243,786017,98,1749358
SVN,2021-W32,U18,371395,1349,1364,0,0,2713,14178,8940,1,23119
SVN,2021-W33,ALL,2095861,16937,16232,32,0,33201,980180,802249,130,1782559
SVN,2021-W33,U18,371395,1840,1565,0,0,3405,16018,10505,1,26524
SVN,2021-W34,ALL,2095861,16812,14750,63,0,31625,996992,816999,193,1814184
SVN,2021-W34,U18,371395,2135,1578,1,0,3714,18153,12083,2,30238
SVN,2021-W35,ALL,2095861,14492,11818,112,0,26422,1011484,828817,305,1840606
SVN,2021-W35,U18,371395,1634,1408,0,0,3042,19787,13491,2,33280
SVN,2021-W36,ALL,2095861,23008,12723,2666,0,38397,1034492,841540,2971,1879003
SVN,2021-W36,U18,371395,1612,1633,2,0,3247,21399,15124,4,36527
SVN,2021-W37,ALL,2095861,62692,14689,7518,0,84899,1097184,856229,10489,1963902
SVN,2021-W37,U18,371395,4037,2074,0,0,6111,25436,17198,4,42638
SVN,2021-W38,ALL,2095861,25597,11422,7314,0,44333,1122781,867651,17803,2008235
SVN,2021-W38,U18,371395,1912,1534,0,0,3446,27348,18732,4,46084
SVN,2021-W39,ALL,2095861,12294,15379,5751,0,33424,1135075,883030,23554,2041659
SVN,2021-W39,U18,371395,1009,1559,0,0,2568,28357,20291,4,48652
SVN,2021-W40,ALL,2095861,5540,32941,3702,0,42183,1140615,915971,27256,2083842
SVN,2021-W40,U18,371395,413,2912,2,0,3327,28770,23203,6,51979
SVN,2021-W41,ALL,2095861,4155,20643,4688,0,29486,1144770,936614,31944,2113328
SVN,2021-W41,U18,371395,325,2197,1,0,2523,29095,25400,7,54502
SVN,2021-W42,ALL,2095861,3867,10792,7270,0,21929,1148637,947406,39214,2135257
SVN,2021-W42,U18,371395,328,1213,0,0,1541,29423,26613,7,56043
SVN,2021-W43,ALL,2095861,4921,6565,10034,0,21520,1153558,953971,49248,2156777
SVN,2021-W43,U18,371395,548,616,1,0,1165,29971,27229,8,57208
SVN,2021-W44,ALL,2095861,6543,5550,41117,0,53210,1160101,959521,90365,2209987
SVN,2021-W44,U18,371395,608,383,4,0,995,30579,27612,12,58203
SVN,2021-W45,ALL,2095861,10503,6492,78986,0,95981,1170604,966013,169351,2305968
SVN,2021-W45,U18,371395,1595,398,17,0,2010,32174,28010,29,60213
SVN,2021-W46,ALL,2095861,10712,6960,67674,0,85346,1181316,972973,237025,2391314
SVN,2021-W46,U18,371395,1935,479,16,0,2430,34109,28489,45,62643
SVN,2021-W47,ALL,2095861,6470,7471,48914,0,62855,1187786,980444,285939,2454169
SVN,2021-W47,U18,371395,1082,531,11,0,1624,35191,29020,56,64267
SVN,2021-W48,ALL,2095861,4256,10167,36269,0,50692,1192042,990611,322208,2504861
SVN,2021-W48,U18,371395,831,1263,11,0,2105,36022,30283,67,66372
SVN,2021-W49,ALL,2095861,2603,10779,26807,0,40189,1194645,1001390,349015,2545050
SVN,2021-W49,U18,371395,587,1712,5,0,2304,36609,31995,72,68676
SVN,2021-W50,ALL,2095861,2382,7821,36096,0,46299,1197027,1009211,385111,2591349
SVN,2021-W50,U18,371395,966,1168,42,0,2176,37575,33163,114,70852
SVN,2021-W51,ALL,2095861,3469,6755,60679,0,70903,1200496,1015966,445790,2662252
SVN,2021-W51,U18,371395,1471,846,189,0,2506,39046,34009,303,73358
SVN,2021-W52,ALL,2095861,1205,3285,20978,0,25468,1201701,1019251,466768,2687720
SVN,2021-W52,U18,371395,694,522,74,0,1290,39740,34531,377,74648
SVN,2022-W01,ALL,2095861,1889,4826,39485,0,46200,1203590,1024077,506253,2733920
SVN,2022-W01,U18,371395,1006,870,75,0,1951,40746,35401,452,76599
SVN,2022-W02,ALL,2095861,2442,6829,50780,0,60051,1206032,1030906,557033,2793971
SVN,2022-W02,U18,371395,880,1143,65,0,2088,41626,36544,517,78687
SVK,2021-W01,ALL,5457873,29920,0,0,0,29920,29920,0,0,29920
SVK,2021-W02,ALL,5457873,33247,0,1,0,33248,63167,0,1,63168
SVK,2021-W03,ALL,5457873,34948,2801,0,0,37749,98115,2801,1,100917
SVK,2021-W04,ALL,5457873,40068,6970,0,0,47038,138183,9771,1,147955
SVK,2021-W05,ALL,5457873,45852,22544,0,0,68396,184035,32315,1,216351
SVK,2021-W06,ALL,5457873,50600,31269,0,0,81869,234635,63584,1,298220
SVK,2021-W07,ALL,5457873,39546,32707,0,0,72253,274181,96291,1,370473
SVK,2021-W08,ALL,5457873,38296,38333,0,0,76629,312477,134624,1,447102
SVK,2021-W09,ALL,5457873,51041,46177,0,0,97218,363518,180801,1,544320
SVK,2021-W10,ALL,5457873,67970,37493,0,0,105463,431488,218294,1,649783
SVK,2021-W11,ALL,5457873,107237,24862,0,0,132099,538725,243156,1,781882
SVK,2021-W12,ALL,5457873,113390,17682,0,0,131072,652115,260838,1,912954
SVK,2021-W13,ALL,5457873,98051,7395,0,0,105446,750166,268233,1,1018400
SVK,2021-W14,ALL,5457873,109644,25689,0,0,135333,859810,293922,1,1153733
SVK,2021-W15,ALL,5457873,96674,58134,0,0,154808,956484,352056,1,1308541
SVK,2021-W16,ALL,5457873,68741,82775,0,0,151516,1025225,434831,1,1460057
SVK,2021-W17,ALL,5457873,88120,80369,0,0,168489,1113345,515200,1,1628546
SVK,2021-W18,ALL,5457873,119896,79158,0,0,199054,1233241,594358,1,1827600
SVK,2021-W19,ALL,5457873,153000,81540,0,0,234540,1386241,675898,1,2062140
SVK,2021-W20,ALL,5457873,163680,84525,0,0,248205,1549921,760423,1,2310345
SVK,2021-W21,ALL,5457873,148840,99997,1,0,248838,1698761,860420,2,2559183
SVK,2021-W22,ALL,5457873,101664,138522,0,0,240186,1800425,998942,2,2799369
SVK,2021-W23,ALL,5457873,65933,174451,0,0,240384,1866358,1173393,2,3039753
SVK,2021-W24,ALL,5457873,56407,190208,0,0,246615,1922765,1363601,2,3286368
SVK,2021-W25,ALL,5457873,46075,189817,0,0,235892,1968840,1553418,2,3522260
SVK,2021-W26,ALL,5457873,63602,147717,0,0,211319,2032442,1701135,2,3733579
SVK,2021-W27,ALL,5457873,63454,105785,0,0,169239,2095896,1806920,2,3902818
SVK,2021-W28,ALL,5457873,52209,79723,0,0,131932,2148105,1886643,2,4034750
SVK,2021-W29,ALL,5457873,32007,53861,0,0,85868,2180112,1940504,2,4120618
SVK,2021-W30,ALL,5457873,28605,56482,0,0,85087,2208717,1996986,2,4205705
SVK,2021-W31,ALL,5457873,30732,51229,0,0,81961,2239449,2048215,2,4287666
SVK,2021-W32,ALL,5457873,25777,44147,0,0,69924,2265226,2092362,2,4357590
SVK,2021-W33,ALL,5457873,27160,29019,0,0,56179,2292386,2121381,2,4413769
SVK,2021-W34,ALL,5457873,20515,24844,1,0,45360,2312901,2146225,3,4459129
SVK,2021-W35,ALL,5457873,14587,21226,1,0,35814,2327488,2167451,4,4494943
SVK,2021-W36,ALL,5457873,12818,20348,0,0,33166,2340306,2187799,4,4528109
SVK,2021-W37,ALL,5457873,13987,17197,5,0,31189,2354293,2204996,9,4559298
SVK,2021-W38,ALL,5457873,17383,15156,1,0,32540,2371676,2220152,10,4591838
SVK,2021-W39,ALL,5457873,15235,11070,11,0,26316,2386911,2231222,21,4618154
SVK,2021-W40,ALL,5457873,12662,9520,19,0,22201,2399573,2240742,40,4640355
SVK,2021-W41,ALL,5457873,10384,9270,419,0,20073,2409957,2250012,459,4660428
SVK,2021-W42,ALL,5457873,9954,10869,18212,0,39035,2419911,2260881,18671,4699463
SVK,2021-W43,ALL,5457873,10842,9803,37041,0,57686,2430753,2270684,55712,4757149
SVK,2021-W44,ALL,5457873,13258,7776,68691,0,89725,2444011,2278460,124403,4846874
SVK,2021-W45,ALL,5457873,30196,7145,88183,0,125524,2474207,2285605,212586,4972398
