country,w,offset,r
Poland,7,23,-0.3654
Poland,7,24,-0.4020
Poland,7,25,-0.4399
Poland,7,26,-0.4793
Poland,7,27,-0.5188
Poland,7,3,0.6268
Poland,7,4,0.6044
Poland,7,5,0.5761
Poland,7,6,0.5410
Poland,7,7,0.4970
Poland,7,8,0.4482
Poland,7,9,0.3956
Portugal,0,0,0.5459
Portugal,0,1,0.4503
Portugal,0,10,0.4351
Portugal,0,11,0.4957
Portugal,0,12,0.4804
Portugal,0,13,0.4860
Portugal,0,14,0.6302
Portugal,0,15,0.4207
Portugal,0,16,0.3603
Portugal,0,17,0.4052
Portugal,0,18,0.3475
Portugal,0,19,0.3098
Portugal,0,2,0.5532
Portugal,0,20,0.2592
Portugal,0,21,0.2617
Portugal,0,22,0.2223
Portugal,0,23,0.3772
Portugal,0,24,0.2757
Portugal,0,25,0.2318
Portugal,0,26,0.2547
Portugal,0,27,0.2155
Portugal,0,3,0.5846
Portugal,0,4,0.5832
Portugal,0,5,0.5997
Portugal,0,6,0.5637
Portugal,0,7,0.4378
Portugal,0,8,0.5819
Portugal,0,9,0.5535
Portugal,1,0,0.6844
Portugal,1,1,0.7106
Portugal,1,10,0.6915
Portugal,1,11,0.6629
Portugal,1,12,0.6851
Portugal,1,13,0.7155
Portugal,1,14,0.6836
Portugal,1,15,0.5923
Portugal,1,16,0.5022
Portugal,1,17,0.4439
Portugal,1,18,0.3991
Portugal,1,19,0.3428
Portugal,1,2,0.7484
Portugal,1,20,0.3002
Portugal,1,21,0.2932
Portugal,1,22,0.3039
Portugal,1,23,0.2929
Portugal,1,24,0.2398
Portugal,1,25,0.1744
Portugal,1,26,0.1377
Portugal,1,27,0.1133
Portugal,1,3,0.7755
Portugal,1,4,0.7988
Portugal,1,5,0.7898
Portugal,1,6,0.7709
Portugal,1,7,0.7729
Portugal,1,8,0.7743
Portugal,1,9,0.7494
Portugal,15,0,0.8889
Portugal,15,1,0.9149
Portugal,15,10,0.9742
Portugal,15,11,0.9546
Portugal,15,12,0.9286
Portugal,15,13,0.8953
Portugal,15,14,0.8541
Portugal,15,15,0.8042
Portugal,15,16,0.7465
Portugal,15,17,0.6812
Portugal,15,18,0.6089
Portugal,15,19,0.5301
Portugal,15,2,0.9383
Portugal,15,20,0.4471
Portugal,15,21,0.3602
Portugal,15,22,0.2714
Portugal,15,23,0.1811
Portugal,15,24,0.0918
Portugal,15,25,0.0067
Portugal,15,26,-0.0738
Portugal,15,27,-0.1493
Portugal,15,3,0.9583
Portugal,15,4,0.9746
Portugal,15,5,0.9868
Portugal,15,6,0.9943
Portugal,15,7,0.9971
Portugal,15,8,0.9951
Portugal,15,9,0.9878
Portugal,3,0,0.7694
Portugal,3,1,0.8151
Portugal,3,10,0.8694
Portugal,3,11,0.8388
Portugal,3,12,0.8060
Portugal,3,13,0.7677
Portugal,3,14,0.7146
Portugal,3,15,0.6431
Portugal,3,16,0.5716
Portugal,3,17,0.5123
Portugal,3,18,0.4483
Portugal,3,19,0.3812
Portugal,3,2,0.8588
Portugal,3,20,0.3215
Portugal,3,21,0.2716
Portugal,3,22,0.2357
Portugal,3,23,0.1979
Portugal,3,24,0.1563
Portugal,3,25,0.1184
Portugal,3,26,0.0890
Portugal,3,27,0.0569
Portugal,3,3,0.8968
Portugal,3,4,0.9191
Portugal,3,5,0.9296
Portugal,3,6,0.9282
Portugal,3,7,0.9208
Portugal,3,8,0.9193
Portugal,3,9,0.9023
Portugal,7,0,0.8197
Portugal,7,1,0.8604
Portugal,7,10,0.9441
Portugal,7,11,0.9123
Portugal,7,12,0.8713
Portugal,7,13,0.8197
Portugal,7,14,0.7581
Portugal,7,15,0.6860
Portugal,7,16,0.6096
Portugal,7,17,0.5291
Portugal,7,18,0.4481
Portugal,7,19,0.3680
Portugal,7,2,0.8976
Portugal,7,20,0.2932
Portugal,7,21,0.2219
Portugal,7,22,0.1563
Portugal,7,23,0.0938
Portugal,7,24,0.0361
Portugal,7,25,-0.0136
Portugal,7,26,-0.0589
Portugal,7,27,-0.1003
Portugal,7,3,0.9292
Portugal,7,4,0.9545
Portugal,7,5,0.9727
Portugal,7,6,0.9826
Portugal,7,7,0.9855
Portugal,7,8,0.9805
Portugal,7,9,0.9678
Romania,0,0,0.3118
Romania,0,1,0.2231
Romania,0,10,0.3457
Romania,0,11,0.4234
Romania,0,12,0.4708
Romania,0,13,0.5354
Romania,0,14,0.5110
Romania,0,15,0.4725
Romania,0,16,0.4944
Romania,0,17,0.4661
Romania,0,18,0.5518
Romania,0,19,0.6168
Romania,0,2,0.2167
Romania,0,20,0.6238
Romania,0,21,0.6566
Romania,0,22,0.5724
Romania,0,23,0.5849
Romania,0,24,0.5022
Romania,0,25,0.4847
Romania,0,26,0.5445
Romania,0,27,0.6352
Romania,0,3,0.3421
Romania,0,4,0.3620
Romania,0,5,0.4228
Romania,0,6,0.3464
Romania,0,7,0.4377
Romania,0,8,0.3542
Romania,0,9,0.3273
Romania,1,0,0.5362
Romania,1,1,0.5292
Romania,1,10,0.5570
Romania,1,11,0.5869
Romania,1,12,0.6081
Romania,1,13,0.5838
Romania,1,14,0.5228
Romania,1,15,0.4604
Romania,1,16,0.4439
Romania,1,17,0.4879
Romania,1,18,0.5617
Romania,1,19,0.6244
Romania,1,2,0.5479
Romania,1,20,0.6414
Romania,1,21,0.6312
Romania,1,22,0.5810
Romania,1,23,0.5452
Romania,1,24,0.5244
Romania,1,25,0.5505
Romania,1,26,0.5825
Romania,1,27,0.5872
Romania,1,3,0.6082
Romania,1,4,0.6247
Romania,1,5,0.6231
Romania,1,6,0.5807
Romania,1,7,0.5646
Romania,1,8,0.5430
Romania,1,9,0.5443
Romania,15,0,0.8873
Romania,15,1,0.9052
Romania,15,10,0.9275
Romania,15,11,0.9115
Romania,15,12,0.8902
Romania,15,13,0.8640
Romania,15,14,0.8318
Romania,15,15,0.7945
Romania,15,16,0.7522
Romania,15,17,0.7054
Romania,15,18,0.6544
Romania,15,19,0.6001
Romania,15,2,0.9205
Romania,15,20,0.5423
Romania,15,21,0.4812
Romania,15,22,0.4176
Romania,15,23,0.3544
Romania,15,24,0.2935
Romania,15,25,0.2337
Romania,15,26,0.1757
Romania,15,27,0.1204
Romania,15,3,0.9332
Romania,15,4,0.9428
Romania,15,5,0.9493
Romania,15,6,0.9517
Romania,15,7,0.9506
Romania,15,8,0.9465
Romania,15,9,0.9389
Romania,3,0,0.7081
Romania,3,1,0.7255
Romania,3,10,0.6986
Romania,3,11,0.6773
Romania,3,12,0.6596
Romania,3,13,0.6472
Romania,3,14,0.6268
Romania,3,15,0.6059
Romania,3,16,0.5853
Romania,3,17,0.5731
Romania,3,18,0.5676
Romania,3,19,0.5572
Romania,3,2,0.7432
Romania,3,20,0.5519
Romania,3,21,0.5525
Romania,3,22,0.5529
Romania,3,23,0.5496
Romania,3,24,0.5389
Romania,3,25,0.5293
Romania,3,26,0.5137
Romania,3,27,0.4953
Romania,3,3,0.7603
Romania,3,4,0.7699
Romania,3,5,0.7721
Romania,3,6,0.7651
Romania,3,7,0.7572
Romania,3,8,0.7439
Romania,3,9,0.7226
Romania,7,0,0.8040
Romania,7,1,0.8288
Romania,7,10,0.8290
Romania,7,11,0.8007
Romania,7,12,0.7702
Romania,7,13,0.7340
Romania,7,14,0.6925
Romania,7,15,0.6486
Romania,7,16,0.6032
Romania,7,17,0.5606
Romania,7,18,0.5203
Romania,7,19,0.4853
Romania,7,2,0.8503
Romania,7,20,0.4528
Romania,7,21,0.4240
Romania,7,22,0.3964
Romania,7,23,0.3741
Romania,7,24,0.3519
Romania,7,25,0.3312
Romania,7,26,0.3129
Romania,7,27,0.2898
Romania,7,3,0.8686
Romania,7,4,0.8804
Romania,7,5,0.8872
Romania,7,6,0.8859
Romania,7,7,0.8789
Romania,7,8,0.8687
Romania,7,9,0.8517
Serbia,0,0,0.6935
Serbia,0,1,0.6576
Serbia,0,10,0.6354
Serbia,0,11,0.7025
Serbia,0,12,0.6496
Serbia,0,13,0.6295
Serbia,0,14,0.5883
Serbia,0,15,0.5269
Serbia,0,16,0.4165
Serbia,0,17,0.4000
Serbia,0,18,0.2558
Serbia,0,19,0.2813
Serbia,0,2,0.6368
Serbia,0,20,0.1805
Serbia,0,21,0.1500
Serbia,0,22,0.0912
Serbia,0,23,-0.0197
Serbia,0,24,-0.0628
Serbia,0,25,-0.0691
Serbia,0,26,-0.1406
Serbia,0,27,-0.1752
Serbia,0,3,0.6315
Serbia,0,4,0.5348
Serbia,0,5,0.5920
Serbia,0,6,0.5555
Serbia,0,7,0.5991
Serbia,0,8,0.5966
Serbia,0,9,0.6966
Serbia,1,0,0.8339
Serbia,1,1,0.8069
Serbia,1,10,0.7079
Serbia,1,11,0.7025
Serbia,1,12,0.6957
Serbia,1,13,0.6683
Serbia,1,14,0.6399
Serbia,1,15,0.6019
Serbia,1,16,0.5584
Serbia,1,17,0.4736
Serbia,1,18,0.3816
Serbia,1,19,0.3009
Serbia,1,2,0.7703
Serbia,1,20,0.2427
Serbia,1,21,0.1804
Serbia,1,22,0.1184
Serbia,1,23,0.0444
Serbia,1,24,-0.0275
Serbia,1,25,-0.0950
Serbia,1,26,-0.1428
Serbia,1,27,-0.1847
Serbia,1,3,0.7284
Serbia,1,4,0.6971
Serbia,1,5,0.6709
Serbia,1,6,0.6623
Serbia,1,7,0.6702
Serbia,1,8,0.6905
Serbia,1,9,0.7036
Serbia,15,0,0.9813
Serbia,15,1,0.9844
Serbia,15,10,0.7681
Serbia,15,11,0.7210
Serbia,15,12,0.6706
Serbia,15,13,0.6179
Serbia,15,14,0.5637
Serbia,15,15,0.5072
Serbia,15,16,0.4489
Serbia,15,17,0.3872
Serbia,15,18,0.3236
Serbia,15,19,0.2584
Serbia,15,2,0.9821
Serbia,15,20,0.1926
Serbia,15,21,0.1249
Serbia,15,22,0.0571
Serbia,15,23,-0.0121
Serbia,15,24,-0.0841
Serbia,15,25,-0.1557
Serbia,15,26,-0.2260
Serbia,15,27,-0.2956
Serbia,15,3,0.9739
Serbia,15,4,0.9600
Serbia,15,5,0.9406
Serbia,15,6,0.9161
Serbia,15,7,0.8864
Serbia,15,8,0.8518
Serbia,15,9,0.8120
Serbia,3,0,0.8735
Serbia,3,1,0.8652
Serbia,3,10,0.7000
Serbia,3,11,0.6830
Serbia,3,12,0.6648
Serbia,3,13,0.6449
Serbia,3,14,0.6271
Serbia,3,15,0.5959
Serbia,3,16,0.5671
Serbia,3,17,0.5147
Serbia,3,18,0.4494
Serbia,3,19,0.3802
Serbia,3,2,0.8482
Serbia,3,20,0.3078
Serbia,3,21,0.2244
Serbia,3,22,0.1450
Serbia,3,23,0.0663
Serbia,3,24,-0.0071
Serbia,3,25,-0.0740
Serbia,3,26,-0.1320
Serbia,3,27,-0.1847
Serbia,3,3,0.8266
Serbia,3,4,0.8018
Serbia,3,5,0.7788
Serbia,3,6,0.7597
Serbia,3,7,0.7437
Serbia,3,8,0.7322
Serbia,3,9,0.7169
Serbia,7,0,0.9250
Serbia,7,1,0.9247
Serbia,7,10,0.7180
Serbia,7,11,0.6793
Serbia,7,12,0.6385
Serbia,7,13,0.5982
Serbia,7,14,0.5593
Serbia,7,15,0.5194
Serbia,7,16,0.4786
Serbia,7,17,0.4323
Serbia,7,18,0.3825
Serbia,7,19,0.3282
Serbia,7,2,0.9190
Serbia,7,20,0.2731
Serbia,7,21,0.2123
Serbia,7,22,0.1494
Serbia,7,23,0.0796
Serbia,7,24,0.0070
Serbia,7,25,-0.0664
Serbia,7,26,-0.1370
Serbia,7,27,-0.2030
Serbia,7,3,0.9081
Serbia,7,4,0.8924
Serbia,7,5,0.8724
Serbia,7,6,0.8486
Serbia,7,7,0.8207
Serbia,7,8,0.7901
Serbia,7,9,0.7554
Slovakia,0,0,0.2621
Slovakia,0,1,0.3083
Slovakia,0,10,0.3745
Slovakia,0,11,0.2621
Slovakia,0,12,0.3368
Slovakia,0,13,0.2999
Slovakia,0,14,0.2906
Slovakia,0,15,0.2932
Slovakia,0,16,0.3567
Slovakia,0,17,0.3353
Slovakia,0,18,0.3162
Slovakia,0,19,0.0575
Slovakia,0,2,0.2614
Slovakia,0,20,0.2789
Slovakia,0,21,0.3043
Slovakia,0,22,0.1551
Slovakia,0,23,0.1980
Slovakia,0,24,0.1791
Slovakia,0,25,0.1440
Slovakia,0,26,0.2883
Slovakia,0,27,0.1065
Slovakia,0,3,0.1097
Slovakia,0,4,0.1428
Slovakia,0,5,0.2483
Slovakia,0,6,0.1651
Slovakia,0,7,0.5185
Slovakia,0,8,0.3992
Slovakia,0,9,0.3099
Slovakia,1,0,0.5250
Slovakia,1,1,0.4818
Slovakia,1,10,0.6094
Slovakia,1,11,0.6082
Slovakia,1,12,0.5862
Slovakia,1,13,0.5363
Slovakia,1,14,0.4708
Slovakia,1,15,0.4099
Slovakia,1,16,0.3530
Slovakia,1,17,0.2756
Slovakia,1,18,0.2553
Slovakia,1,19,0.2566
Slovakia,1,2,0.3927
Slovakia,1,20,0.3338
Slovakia,1,21,0.3441
Slovakia,1,22,0.3071
Slovakia,1,23,0.2144
Slovakia,1,24,0.1499
Slovakia,1,25,0.1163
Slovakia,1,26,0.1265
Slovakia,1,27,0.1293
Slovakia,1,3,0.3276
Slovakia,1,4,0.3076
Slovakia,1,5,0.3799
Slovakia,1,6,0.4736
Slovakia,1,7,0.5812
Slovakia,1,8,0.6108
Slovakia,1,9,0.6185
Slovakia,15,0,0.5904
Slovakia,15,1,0.6445
Slovakia,15,10,0.9756
Slovakia,15,11,0.9826
Slovakia,15,12,0.9804
Slovakia,15,13,0.9686
Slovakia,15,14,0.9488
Slovakia,15,15,0.9214
Slovakia,15,16,0.8855
Slovakia,15,17,0.8417
Slovakia,15,18,0.7928
Slovakia,15,19,0.7378
Slovakia,15,2,0.6930
Slovakia,15,20,0.6790
Slovakia,15,21,0.6112
Slovakia,15,22,0.5365
Slovakia,15,23,0.4583
Slovakia,15,24,0.3756
Slovakia,15,25,0.2902
Slovakia,15,26,0.2027
Slovakia,15,27,0.1206
Slovakia,15,3,0.7387
Slovakia,15,4,0.7824
Slovakia,15,5,0.8269
Slovakia,15,6,0.8694
Slovakia,15,7,0.9085
Slovakia,15,8,0.9377
Slovakia,15,9,0.9604
Slovakia,3,0,0.5101
Slovakia,3,1,0.5580
Slovakia,3,10,0.8094
Slovakia,3,11,0.7998
Slovakia,3,12,0.7697
Slovakia,3,13,0.7132
Slovakia,3,14,0.6501
Slovakia,3,15,0.5964
Slovakia,3,16,0.5407
Slovakia,3,17,0.4926
Slovakia,3,18,0.4483
Slovakia,3,19,0.4024
Slovakia,3,2,0.5873
Slovakia,3,20,0.3917
Slovakia,3,21,0.3609
Slovakia,3,22,0.3236
Slovakia,3,23,0.2937
Slovakia,3,24,0.2517
Slovakia,3,25,0.2146
Slovakia,3,26,0.1859
Slovakia,3,27,0.1354
Slovakia,3,3,0.6000
Slovakia,3,4,0.6238
Slovakia,3,5,0.6530
Slovakia,3,6,0.6864
Slovakia,3,7,0.7391
Slovakia,3,8,0.7710
Slovakia,3,9,0.7945
Slovakia,7,0,0.5163
Slovakia,7,1,0.5902
Slovakia,7,10,0.8989
Slovakia,7,11,0.8850
Slovakia,7,12,0.8634
Slovakia,7,13,0.8303
Slovakia,7,14,0.7917
Slovakia,7,15,0.7523
Slovakia,7,16,0.7083
Slovakia,7,17,0.6632
Slovakia,7,18,0.6172
Slovakia,7,19,0.5660
Slovakia,7,2,0.6527
Slovakia,7,20,0.5200
Slovakia,7,21,0.4665
Slovakia,7,22,0.4069
Slovakia,7,23,0.3495
Slovakia,7,24,0.2886
Slovakia,7,25,0.2306
Slovakia,7,26,0.1771
Slovakia,7,27,0.1285
Slovakia,7,3,0.7081
Slovakia,7,4,0.7586
Slovakia,7,5,0.7996
Slovakia,7,6,0.8354
Slovakia,7,7,0.8675
Slovakia,7,8,0.8877
Slovakia,7,9,0.8988
Slovenia,0,0,0.2070
Slovenia,0,1,0.2544
Slovenia,0,10,0.5808
Slovenia,0,11,0.6694
Slovenia,0,12,0.5993
Slovenia,0,13,0.6488
Slovenia,0,14,0.5732
Slovenia,0,15,0.6614
Slovenia,0,16,0.4749
Slovenia,0,17,0.6138
Slovenia,0,18,0.5360
Slovenia,0,19,0.5834
Slovenia,0,2,0.2497
Slovenia,0,20,0.5506
Slovenia,0,21,0.6298
Slovenia,0,22,0.6126
Slovenia,0,23,0.6033
Slovenia,0,24,0.5798
Slovenia,0,25,0.5874
Slovenia,0,26,0.5438
Slovenia,0,27,0.5928
Slovenia,0,3,0.3553
Slovenia,0,4,0.3149
Slovenia,0,5,0.4020
Slovenia,0,6,0.3619
Slovenia,0,7,0.4614
Slovenia,0,8,0.5154
Slovenia,0,9,0.5273
Slovenia,1,0,0.2410
Slovenia,1,1,0.3014
Slovenia,1,10,0.6995
Slovenia,1,11,0.7791
Slovenia,1,12,0.8041
Slovenia,1,13,0.8214
Slovenia,1,14,0.7904
Slovenia,1,15,0.7846
Slovenia,1,16,0.7574
Slovenia,1,17,0.7554
Slovenia,1,18,0.7297
Slovenia,1,19,0.7253
Slovenia,1,2,0.3446
Slovenia,1,20,0.7086
Slovenia,1,21,0.7257
Slovenia,1,22,0.7486
Slovenia,1,23,0.7760
Slovenia,1,24,0.7796
Slovenia,1,25,0.7676
Slovenia,1,26,0.7581
Slovenia,1,27,0.7241
Slovenia,1,3,0.3905
Slovenia,1,4,0.4182
Slovenia,1,5,0.4607
Slovenia,1,6,0.4759
Slovenia,1,7,0.5349
Slovenia,1,8,0.5699
Slovenia,1,9,0.6507
Slovenia,15,0,0.3531
Slovenia,15,1,0.4162
Slovenia,15,10,0.8942
Slovenia,15,11,0.9277
Slovenia,15,12,0.9539
Slovenia,15,13,0.9735
Slovenia,15,14,0.9856
Slovenia,15,15,0.9911
Slovenia,15,16,0.9898
Slovenia,15,17,0.9823
Slovenia,15,18,0.9683
Slovenia,15,19,0.9488
Slovenia,15,2,0.4775
Slovenia,15,20,0.9230
Slovenia,15,21,0.8922
Slovenia,15,22,0.8567
Slovenia,15,23,0.8159
Slovenia,15,24,0.7714
Slovenia,15,25,0.7239
Slovenia,15,26,0.6756
Slovenia,15,27,0.6247
Slovenia,15,3,0.5383
Slovenia,15,4,0.5978
Slovenia,15,5,0.6557
Slovenia,15,6,0.7107
Slovenia,15,7,0.7629
Slovenia,15,8,0.8112
Slovenia,15,9,0.8554
Slovenia,3,0,0.2468
Slovenia,3,1,0.3179
Slovenia,3,10,0.8086
Slovenia,3,11,0.8549
Slovenia,3,12,0.8817
Slovenia,3,13,0.9021
Slovenia,3,14,0.9029
Slovenia,3,15,0.8981
Slovenia,3,16,0.8866
Slovenia,3,17,0.8775
Slovenia,3,18,0.8634
Slovenia,3,19,0.8593
Slovenia,3,2,0.3809
Slovenia,3,20,0.8510
Slovenia,3,21,0.8489
Slovenia,3,22,0.8460
Slovenia,3,23,0.8351
Slovenia,3,24,0.8157
Slovenia,3,25,0.7895
Slovenia,3,26,0.7604
Slovenia,3,27,0.7294
Slovenia,3,3,0.4402
Slovenia,3,4,0.4935
Slovenia,3,5,0.5490
Slovenia,3,6,0.5974
Slovenia,3,7,0.6535
Slovenia,3,8,0.7067
Slovenia,3,9,0.7622
Slovenia,7,0,0.2685
Slovenia,7,1,0.3420
Slovenia,7,10,0.8599
Slovenia,7,11,0.8968
Slovenia,7,12,0.9263
Slovenia,7,13,0.9484
Slovenia,7,14,0.9619
Slovenia,7,15,0.9692
Slovenia,7,16,0.9703
Slovenia,7,17,0.9652
Slovenia,7,18,0.9535
Slovenia,7,19,0.9383
Slovenia,7,2,0.4135
Slovenia,7,20,0.9164
Slovenia,7,21,0.8916
Slovenia,7,22,0.8626
Slovenia,7,23,0.8297
Slovenia,7,24,0.7934
Slovenia,7,25,0.7553
Slovenia,7,26,0.7185
Slovenia,7,27,0.6808
Slovenia,7,3,0.4820
Slovenia,7,4,0.5462
Slovenia,7,5,0.6081
Slovenia,7,6,0.6657
Slovenia,7,7,0.7203
Slovenia,7,8,0.7705
Slovenia,7,9,0.8185
Spain,0,0,0.7697
Spain,0,1,0.7919
Spain,0,10,0.7622
Spain,0,11,0.7433
Spain,0,12,0.7387
Spain,0,13,0.7138
Spain,0,14,0.6953
Spain,0,15,0.6755
Spain,0,16,0.6313
Spain,0,17,0.6080
Spain,0,18,0.5885
Spain,0,19,0.5917
Spain,0,2,0.8031
Spain,0,20,0.5996
Spain,0,21,0.5965
Spain,0,22,0.5730
Spain,0,23,0.5384
Spain,0,24,0.5452
Spain,0,25,0.5336
Spain,0,26,0.5210
Spain,0,27,0.5453
Spain,0,3,0.8192
Spain,0,4,0.8246
Spain,0,5,0.8403
Spain,0,6,0.8413
Spain,0,7,0.8458
Spain,0,8,0.8430
Spain,0,9,0.7787
Spain,1,0,0.8033
Spain,1,1,0.8169
Spain,1,10,0.8208
Spain,1,11,0.8012
Spain,1,12,0.7902
Spain,1,13,0.7661
Spain,1,14,0.7366
Spain,1,15,0.6923
Spain,1,16,0.6594
Spain,1,17,0.6270
Spain,1,18,0.6095
Spain,1,19,0.6008
Spain,1,2,0.8168
Spain,1,20,0.6012
Spain,1,21,0.5855
Spain,1,22,0.5554
Spain,1,23,0.5148
Spain,1,24,0.4903
Spain,1,25,0.4742
Spain,1,26,0.4752
Spain,1,27,0.4820
Spain,1,3,0.8099
Spain,1,4,0.8212
Spain,1,5,0.8386
Spain,1,6,0.8597
Spain,1,7,0.8721
Spain,1,8,0.8675
Spain,1,9,0.8455
Spain,15,0,0.9144
Spain,15,1,0.9359
Spain,15,10,0.9676
Spain,15,11,0.9525
Spain,15,12,0.9339
Spain,15,13,0.9119
Spain,15,14,0.8865
Spain,15,15,0.8579
Spain,15,16,0.8268
Spain,15,17,0.7933
Spain,15,18,0.7581
Spain,15,19,0.7214
Spain,15,2,0.9538
Spain,15,20,0.6835
Spain,15,21,0.6448
Spain,15,22,0.6044
Spain,15,23,0.5635
Spain,15,24,0.5226
Spain,15,25,0.4819
Spain,15,26,0.4419
Spain,15,27,0.4031
Spain,15,3,0.9683
Spain,15,4,0.9793
Spain,15,5,0.9867
Spain,15,6,0.9906
Spain,15,7,0.9908
Spain,15,8,0.9869
Spain,15,9,0.9791
Spain,3,0,0.8522
Spain,3,1,0.8812
Spain,3,10,0.9161
Spain,3,11,0.8926
Spain,3,12,0.8643
Spain,3,13,0.8304
Spain,3,14,0.7919
Spain,3,15,0.7507
Spain,3,16,0.7113
Spain,3,17,0.6696
Spain,3,18,0.6285
Spain,3,19,0.5877
Spain,3,2,0.9054
Spain,3,20,0.5492
Spain,3,21,0.5123
Spain,3,22,0.4780
Spain,3,23,0.4449
Spain,3,24,0.4145
Spain,3,25,0.3863
Spain,3,26,0.3554
Spain,3,27,0.3258
Spain,3,3,0.9239
Spain,3,4,0.9383
Spain,3,5,0.9469
Spain,3,6,0.9507
Spain,3,7,0.9500
Spain,3,8,0.9456
Spain,3,9,0.9331
Spain,7,0,0.8857
Spain,7,1,0.9123
Spain,7,10,0.9435
Spain,7,11,0.9230
Spain,7,12,0.8982
Spain,7,13,0.8689
Spain,7,14,0.8358
Spain,7,15,0.7991
Spain,7,16,0.7604
Spain,7,17,0.7189
Spain,7,18,0.6755
Spain,7,19,0.6300
Spain,7,2,0.9345
Spain,7,20,0.5832
Spain,7,21,0.5355
Spain,7,22,0.4871
Spain,7,23,0.4383
Spain,7,24,0.3899
Spain,7,25,0.3422
Spain,7,26,0.2960
Spain,7,27,0.2511
Spain,7,3,0.9520
Spain,7,4,0.9653
Spain,7,5,0.9738
Spain,7,6,0.9775
Spain,7,7,0.9766
Spain,7,8,0.9706
Spain,7,9,0.9593
Sweden,0,0,0.0919
Sweden,0,1,0.0720
Sweden,0,10,-0.1555
Sweden,0,11,-0.1789
Sweden,0,12,-0.1856
Sweden,0,13,-0.2096
Sweden,0,14,-0.2451
Sweden,0,15,-0.2587
Sweden,0,16,-0.2713
Sweden,0,17,-0.2948
Sweden,0,18,-0.3142
Sweden,0,19,-0.3193
Sweden,0,2,0.0434
Sweden,0,20,-0.3323
Sweden,0,21,-0.3400
Sweden,0,22,-0.3442
Sweden,0,23,-0.3449
Sweden,0,24,-0.3390
Sweden,0,25,-0.3540
Sweden,0,26,-0.3534
Sweden,0,27,-0.3542
Sweden,0,3,0.0214
Sweden,0,4,-0.0107
Sweden,0,5,-0.0210
Sweden,0,6,-0.0393
Sweden,0,7,-0.0661
Sweden,0,8,-0.0966
Sweden,0,9,-0.1270
Sweden,1,0,0.1133
Sweden,1,1,0.0869
Sweden,1,10,-0.1914
Sweden,1,11,-0.2203
Sweden,1,12,-0.2437
Sweden,1,13,-0.2691
Sweden,1,14,-0.2960
Sweden,1,15,-0.3273
Sweden,1,16,-0.3586
Sweden,1,17,-0.3903
Sweden,1,18,-0.4171
Sweden,1,19,-0.4387
Sweden,1,2,0.0550
Sweden,1,20,-0.4535
Sweden,1,21,-0.4627
Sweden,1,22,-0.4683
Sweden,1,23,-0.4728
Sweden,1,24,-0.4777
Sweden,1,25,-0.4860
Sweden,1,26,-0.4927
Sweden,1,27,-0.4983
Sweden,1,3,0.0230
Sweden,1,4,-0.0071
Sweden,1,5,-0.0325
Sweden,1,6,-0.0570
Sweden,1,7,-0.0846
Sweden,1,8,-0.1184
Sweden,1,9,-0.1570
Sweden,15,0,0.3973
Sweden,15,1,0.3710
Sweden,15,10,0.0675
Sweden,15,11,0.0266
Sweden,15,12,-0.0154
Sweden,15,13,-0.0585
Sweden,15,14,-0.1026
Sweden,15,15,-0.1476
Sweden,15,16,-0.1932
Sweden,15,17,-0.2392
Sweden,15,18,-0.2853
Sweden,15,19,-0.3312
Sweden,15,2,0.3432
Sweden,15,20,-0.3768
Sweden,15,21,-0.4227
Sweden,15,22,-0.4680
Sweden,15,23,-0.5122
Sweden,15,24,-0.5553
Sweden,15,25,-0.5969
Sweden,15,26,-0.6365
Sweden,15,27,-0.6738
Sweden,15,3,0.3140
Sweden,15,4,0.2832
Sweden,15,5,0.2510
Sweden,15,6,0.2173
Sweden,15,7,0.1821
Sweden,15,8,0.1453
Sweden,15,9,0.1071
Sweden,3,0,0.1360
Sweden,3,1,0.1074
Sweden,3,10,-0.2164
Sweden,3,11,-0.2554
Sweden,3,12,-0.2938
Sweden,3,13,-0.3320
Sweden,3,14,-0.3695
Sweden,3,15,-0.4048
Sweden,3,16,-0.4409
Sweden,3,17,-0.4749
Sweden,3,18,-0.5067
Sweden,3,19,-0.5358
Sweden,3,2,0.0772
Sweden,3,20,-0.5620
Sweden,3,21,-0.5843
Sweden,3,22,-0.6032
Sweden,3,23,-0.6171
Sweden,3,24,-0.6283
Sweden,3,25,-0.6376
Sweden,3,26,-0.6457
Sweden,3,27,-0.6515
Sweden,3,3,0.0457
Sweden,3,4,0.0120
Sweden,3,5,-0.0238
Sweden,3,6,-0.0609
Sweden,3,7,-0.0983
Sweden,3,8,-0.1371
Sweden,3,9,-0.1766
Sweden,7,0,0.2157
Sweden,7,1,0.1869
Sweden,7,10,-0.1455
Sweden,7,11,-0.1888
Sweden,7,12,-0.2328
Sweden,7,13,-0.2776
Sweden,7,14,-0.3229
Sweden,7,15,-0.3678
Sweden,7,16,-0.4121
Sweden,7,17,-0.4557
Sweden,7,18,-0.4981
Sweden,7,19,-0.5386
Sweden,7,2,0.1566
Sweden,7,20,-0.5789
Sweden,7,21,-0.6172
Sweden,7,22,-0.6531
Sweden,7,23,-0.6865
Sweden,7,24,-0.7173
Sweden,7,25,-0.7453
Sweden,7,26,-0.7701
Sweden,7,27,-0.7921
Sweden,7,3,0.1247
Sweden,7,4,0.0910
Sweden,7,5,0.0556
Sweden,7,6,0.0184
Sweden,7,7,-0.0205
